tanggal,Trading_Old,Trading_Opt,Investing_Old,Investing_Opt,Hybrid_Old,Hybrid_Opt,IHSG
2024-07-19,1078543035.0088034,1238625885.6439807,1234396705.6586766,1254205076.405488,1101925836.3784025,1178362835.3530855,1107532253.0184615
2024-07-22,1088365358.6200638,1245904007.1780264,1251928102.621615,1264945408.9007158,1105976666.4781024,1181785452.2162752,1111704720.8544066
2024-07-23,1071191034.7364451,1232209031.653372,1235522469.1658468,1251823850.4538362,1097023822.103976,1173559311.2762604,1110471981.649771
2024-07-24,1064602044.317982,1224623111.3684714,1233408306.6344151,1241846184.2535563,1098387140.9499846,1171692544.867747,1102713686.9044073
2024-07-25,1066752591.3543901,1227094929.3208983,1231235296.1451602,1242562419.0205874,1096954542.9620166,1168444994.7615092,1099300227.0054996
2024-07-26,1074464797.6245427,1235958559.8066664,1240736818.071457,1252669201.9507048,1106565913.198172,1178546102.1350694,1106571445.940516
2024-07-29,1070357628.4204332,1231234367.84541,1236969222.6189606,1243730608.8742716,1106219514.1789834,1176508550.8381813,1106682279.7816834
2024-07-30,1052202927.852572,1219947346.7765439,1230229428.2307801,1224837708.2023277,1097726371.311461,1156097668.048334,1099541170.138472
2024-07-31,1062141234.7886903,1238631115.1643703,1249796172.4279146,1240176796.16537,1113593321.5948596,1170283595.6573343,1101651387.1652188
2024-08-01,1081761573.2823086,1256562253.6450768,1265577139.8565428,1256255583.8664658,1120795725.6608236,1177078744.4086885,1112313380.2764695
2024-08-02,1084346430.2026477,1255956284.1648557,1272253654.6665611,1262699717.262159,1121069767.0686002,1179656907.0468974,1109601398.5080802
2024-08-05,1044193929.2545226,1219603516.8507893,1222793493.9163032,1213613816.6626582,1083820817.9170446,1140449165.355344,1071875857.2015308
2024-08-06,1057758692.9964207,1212290845.4983232,1230794036.4377406,1221549045.6515095,1095475308.6937122,1152713951.6211457,1082437543.8331163
2024-08-07,1069142392.1423494,1228851222.002171,1243790807.7336545,1234457677.344973,1105004944.548296,1162743776.4491243,1095026785.4627519
2024-08-08,1073703533.6165923,1235939970.222645,1249059990.2428067,1239693182.5035918,1114950366.4033437,1173205786.3392923,1092444171.6226816
2024-08-09,1081422702.370159,1236825714.6554759,1256923350.812751,1247495986.8849268,1119066814.2253954,1177535361.808376,1101838729.7181485
2024-08-12,1086651577.4711142,1251209326.064771,1270208804.849188,1260679465.6300523,1126079593.4006946,1184919472.0158265,1108007467.0130317
2024-08-13,1096134321.4030185,1249967852.2455392,1275807220.1195264,1266233740.5153298,1134918046.0821824,1194217900.8040066,1116967511.9693136
2024-08-14,1111494894.340894,1269282503.0063415,1296521375.9645002,1286788643.6983685,1159659309.3060944,1220249607.8050232,1129023046.0253282
2024-08-15,1102886841.8167038,1261424381.2454743,1289045076.5577297,1279368566.5921369,1155875545.9822066,1216268392.010232,1124993735.4785428
2024-08-16,1113358842.1806397,1275202006.3533745,1303235296.5919914,1293453511.7482543,1165651813.873878,1226556055.4720602,1128423431.2377954
2024-08-19,1109918528.5009556,1279654097.6535025,1309969410.6958447,1300141552.5158477,1165931414.960211,1226856126.917057,1133698232.4411767
2024-08-20,1123158258.2587721,1304765389.8556638,1325232979.9112976,1315289064.5323493,1182044796.935,1243812904.9883192,1143894278.6014328
2024-08-21,1122240794.4077284,1313316143.9900856,1322036402.8304772,1312118127.7345927,1191274263.5503807,1253520982.3333938,1147023203.1943872
2024-08-22,1122791834.2103643,1308637499.963702,1312865932.8595784,1303023874.4394584,1180336451.3140714,1242004938.8861587,1137014944.4051523
2024-08-23,1145723838.2479675,1333723662.2292533,1337621595.5516133,1327589275.882905,1194898450.3905602,1257330487.8643665,1145460112.4203591
2024-08-26,1157209708.3606014,1349567518.513199,1345273680.7176957,1335181010.5890324,1210639889.9444456,1273889996.5345538,1154858006.6515133
2024-08-27,1151653504.502438,1338049160.8916917,1341813690.3882446,1331754585.9973333,1202899422.9276104,1265745513.6924782,1153595687.0437837
2024-08-28,1157195234.7524426,1347479248.1668062,1345909447.762866,1335825175.098364,1203498792.2321076,1266374372.5920315,1162856503.1663635
2024-08-29,1150563456.909996,1333747435.6562557,1336332442.0595255,1326319755.126344,1199537522.1496782,1262206379.6724536,1158108588.9925315
2024-08-30,1150053895.0491276,1335927236.860232,1333842664.0436025,1323851140.915008,1200457168.2965295,1263170747.6509275,1164656904.3922822
2024-09-02,1170841396.0422082,1341797210.0681396,1358688449.983193,1348514092.6338294,1211740192.6076393,1275057765.1504362,1168270013.4779882
2024-09-03,1151392976.8703864,1327177772.1881888,1349790486.5917616,1330674717.633856,1197493766.0750113,1255919386.07718,1156425842.1518521
2024-09-04,1137339343.825653,1320272604.9864988,1336526089.381746,1328579759.509704,1182873699.634621,1253147137.6975167,1164985328.4166107
2024-09-05,1136141880.6790628,1331981546.3323054,1351412739.376834,1339453584.814787,1181630012.1184487,1262231385.9000266,1166222293.393117
2024-09-06,1127110951.6594489,1335543476.3502142,1353500988.2423854,1341577725.5354319,1172242040.3457732,1263676702.4845011,1172417497.3644528
2024-09-09,1121427067.781108,1339074379.0625083,1351056136.248128,1349440296.0689292,1166324675.755477,1269672357.836401,1169516393.7707675
2024-09-10,1124807618.609656,1342380292.0624077,1348326757.9339151,1342260112.1323647,1158156416.0387206,1262864140.668613,1178421207.1473372
2024-09-11,1130055143.41494,1351356839.7688484,1338227306.1436203,1339765374.4624195,1152587637.700253,1259607574.8124065,1178355448.2061229
2024-09-12,1141416437.8474872,1356255325.593884,1348690336.277227,1333401291.1699336,1163524085.2220984,1258965455.511114,1184003377.6520426
2024-09-13,1138312044.5038574,1357004219.6495574,1351587032.5734363,1332835799.7026994,1162065076.714322,1254149736.3583817,1186125530.6309152
2024-09-17,1151441293.5895584,1362522293.1186912,1362869453.3492393,1344527236.0895147,1170514458.6811755,1273348719.8752546,1189108703.1625085
2024-09-18,1157998383.560323,1369982407.1773267,1372120151.9855576,1358025665.8238883,1180551582.6664267,1274799447.3206,1188707254.8348022
2024-09-19,1155204159.8413148,1375261668.5633206,1378710185.4603164,1369221506.9182765,1178400309.639166,1285987048.845823,1200285202.5330908
2024-09-20,1166409982.805788,1378181257.4278493,1394827000.8353367,1369099403.6085517,1176227728.2178607,1287448405.5221815,1175629899.4859385
2024-09-23,1194446510.8338704,1405518541.6624396,1413950930.8546968,1383725233.9718175,1186461915.1946175,1305834208.668699,1180598888.2513163
2024-09-24,1178783735.1782181,1395151535.2191985,1420012330.3161917,1393079781.5832112,1198049748.9596066,1314940286.5637765,1181017981.0299911
2024-09-25,1166464381.9105134,1396147778.7468958,1406154253.2396765,1373538989.1948814,1203356641.5105786,1304272221.6301062,1175310742.5051858
2024-09-26,1178149680.919942,1406974347.3165941,1410886238.2017949,1380022478.256,1202206060.0181458,1306495416.3103132,1175859499.7575743
2024-09-27,1174609159.2449055,1418933145.020734,1400397022.5620928,1361119653.47161,1201648687.2005618,1304074998.9578464,1168632317.81363
2024-09-30,1151079719.2637084,1397920798.6933582,1376607677.037447,1336008173.4463422,1184433984.2161186,1284516671.0891702,1142974839.60601
2024-10-01,1167592316.06629,1402978545.5430055,1391286036.8015716,1354212929.0765312,1198703406.3915296,1299212766.5706553,1160314516.04533
2024-10-02,1167712710.3183203,1381887283.6502316,1377690091.5695157,1334840863.5950007,1221434654.4855008,1308992263.2957916,1148339494.0639026
2024-10-03,1173919956.5360944,1379648623.641528,1387990264.3558044,1335691426.9799225,1221043412.4609587,1307903731.4470105,1145388793.2529993
2024-10-04,1160807932.968307,1359240176.1298301,1370291255.4330904,1328904442.7503176,1219165604.2289832,1308917289.3566704,1138140778.9950967
2024-10-07,1162721308.3813226,1346668844.4509132,1366048915.3008175,1320493223.5127096,1226777798.6543348,1303465623.5453973,1139362101.2020469
2024-10-08,1164410187.813614,1361854203.9128187,1386789567.1396427,1349539612.6826534,1218664069.7459397,1314919294.6410966,1147410269.0704637
2024-10-09,1153641690.1408744,1349274830.7513382,1371578732.3889184,1331006983.5814147,1208367487.8110034,1300843275.1605413,1138929441.471577
2024-10-10,1144267059.1646006,1343314703.5691502,1364340355.370821,1325142082.4262874,1202517962.8746948,1292693424.1054733,1135709848.1242764
2024-10-11,1144960729.2974684,1350265082.7627833,1367690154.5543802,1328491670.8859034,1208923657.7505593,1292741585.8903384,1141862349.5588148
2024-10-14,1141487393.4132779,1345005804.7270358,1371662569.862659,1322339460.9168384,1218667869.408557,1281828364.8942664,1147791774.7203948
2024-10-15,1151982643.5435262,1360125901.2636838,1377849632.4768367,1333109896.8875327,1205002871.0582414,1280281014.522983,1158009468.6944442
2024-10-16,1152153885.7875009,1360620191.4606123,1380159285.6374533,1342093627.8912172,1207849613.0771651,1293543933.6786191,1161348050.881259
2024-10-17,1173495879.4928355,1377005650.6923792,1392106560.4432535,1357813020.4447374,1215507562.661133,1306580049.8936763,1174420587.3674629
2024-10-18,1173360000.6059253,1385408403.1508622,1395292639.4116423,1366203911.9812813,1216000367.0770712,1310409181.849082,1178219556.2791264
2024-10-21,1192563157.9838011,1400444636.236958,1402243780.3987162,1370293308.3281622,1235498341.0186,1323667531.6022282,1180122932.89326
2024-10-22,1207214365.9731727,1408539854.3308113,1413693024.1757617,1370898674.6458044,1250048473.6081254,1328833297.039339,1182610948.7525077
2024-10-23,1197249255.215488,1409572565.1170282,1407767585.1944528,1367094597.9664488,1239696829.3821738,1322585738.995765,1182395656.7961533
2024-10-24,1189027083.7476969,1401427169.9751587,1395632172.0928423,1355178173.9146667,1230997090.283112,1313746752.1459253,1171613192.1184165
2024-10-25,1170641932.429292,1393400749.879752,1392744154.3589501,1358236739.2609828,1211678756.5119123,1305870658.3177118,1168289807.8830664
2024-10-28,1163784054.1990836,1366124197.5760148,1376655884.9746904,1351840419.7834814,1204727911.010627,1287428262.4807498,1159175485.1853335
2024-10-29,1138330493.374417,1365654450.4212773,1353013667.2174292,1337159188.1727107,1192108953.0407803,1272870725.8495853,1154919539.820857
2024-10-30,1135638541.0312626,1370092333.846737,1350227714.5991259,1336340650.5540876,1207453575.9164755,1284944258.9305205,1149339741.679307
2024-10-31,1144444911.6907144,1374069013.145543,1365408255.9422114,1329482718.9282424,1215374577.2959511,1279962992.313328,1149972717.8237128
2024-11-01,1126498716.642439,1353862550.6264737,1353826942.2513263,1315711097.4565153,1193669260.8915598,1268381491.7380633,1139532466.5311456
2024-11-04,1130378551.4119005,1356218664.4353836,1361948836.772457,1321794928.7417626,1175978327.5013676,1252763664.7950768,1135622218.960223
2024-11-05,1157694372.8831882,1380953902.4730122,1375281063.9277806,1348491378.8174305,1203371263.0120208,1266834972.662311,1137509211.4413145
2024-11-06,1132207831.5573416,1352356085.0907726,1338298293.4550364,1316845211.2622194,1176749660.9227066,1247754221.982839,1121101873.7220747
2024-11-07,1140431214.3059,1367335668.8503013,1322824867.0758443,1311382328.888132,1185107322.3282845,1256114569.8991323,1099844239.531577
2024-11-08,1126526159.5064077,1354724013.3722692,1313759178.927324,1301162394.4804888,1170667652.0163827,1244743949.4903693,1106423247.3796508
2024-11-11,1114316123.5682583,1337378132.0888722,1299566491.132248,1289757944.1083198,1157937074.8525338,1228749849.9537811,1103275640.4268475
2024-11-12,1117021555.5846236,1341580503.0463867,1312961825.4106102,1296419348.101444,1172333948.005545,1244160097.703515,1111706203.581379
2024-11-13,1108674409.3229513,1332953604.17981,1310683553.888842,1293776782.675892,1161319194.78516,1221173156.1357002,1109684579.4912171
2024-11-14,1090527663.8202884,1314091557.3079224,1296186229.8544533,1274315630.1983652,1147834745.4324212,1208598812.4298027,1095395762.0697684
2024-11-15,1087069965.225699,1312725152.9612117,1296447611.7989235,1284095053.53815,1134843897.409282,1209734809.8466473,1087302667.5740957
2024-11-18,1064945235.3787912,1288984226.6327999,1283048710.867062,1282198673.9536936,1124061170.1263945,1202531241.3872333,1083206115.359124
2024-11-19,1080541628.8696423,1312093382.3131568,1290717450.4547153,1287159574.6045434,1142509668.2400334,1221215700.7160678,1092534321.4225876
2024-11-20,1078703095.2830377,1311648011.73669,1289272357.4075756,1286315081.5299683,1137036551.4753017,1217139467.1693873,1090199174.7141674
2024-11-21,1071477202.5486509,1301700290.635801,1274243966.3518324,1274017149.759264,1128648980.6972506,1207502096.1233957,1084213554.2003431
2024-11-22,1089102326.3193514,1309034725.811638,1293491153.2958016,1281293453.3911364,1129040864.3173947,1206570607.8285816,1092511561.5635653
2024-11-25,1105906873.2695441,1329439143.03387,1337391726.2994478,1317035439.2266345,1164950972.7471163,1248538001.9383311,1110510087.732955
2024-11-26,1095701034.849442,1316662037.2476876,1322167389.6306806,1310091359.2007728,1146029235.962006,1236201741.2807713,1100152201.92369
2024-11-28,1137331077.0332568,1366687417.078936,1328297340.4089425,1307946476.21918,1140505914.1419036,1232309396.2181284,1093208813.9222133
2024-11-29,1057755068.3879673,1271063683.6136112,1298112155.3866467,1285463288.4440584,1121049681.1045754,1217394603.9253662,1080167859.520516
2024-12-02,1069330674.4102829,1284973688.4482534,1272907667.4855487,1276219087.5848522,1116301176.066992,1224917732.5967538,1069952612.0459706
2024-12-03,1051185588.6993058,1270587849.5646892,1297715094.620637,1301494487.9638038,1109821214.8999758,1217349302.0849266,1092580211.8223753
2024-12-04,1072529118.530368,1296943834.2028472,1321458276.2248414,1314332630.0265489,1132358309.7571611,1242771542.5169566,1112431701.888846
2024-12-05,1063870729.2927366,1279597157.7418928,1306822135.0547936,1299377497.3925622,1123206585.6848059,1223869149.3610134,1110389393.757423
2024-12-06,1067753252.8624647,1294269889.6244624,1311708923.8115602,1300502794.5932863,1127311236.7369304,1228338987.1966949,1120937439.3008647
2024-12-09,1086677423.2904677,1321724003.7568536,1336406937.7573383,1312760128.3985481,1147290960.4049487,1246508835.2221498,1129279928.4732509
2024-12-10,1080021152.8984413,1362854037.6896038,1343255501.5137424,1308510655.5802307,1154312363.3510845,1249631474.5357466,1131641838.4035182
2024-12-11,1079682660.962927,1350564553.0221572,1336213864.5677378,1314150453.0254204,1149311929.9701302,1254916121.0613096,1133382559.8688085
2024-12-12,1061630576.6060865,1307809081.300688,1312733320.9618778,1294566071.3098648,1129186900.2527876,1229442032.1477175,1122676307.3574395
2024-12-13,1051671290.3077588,1299564317.366504,1301747251.3633137,1295999384.1204422,1118652908.971534,1217112324.5574934,1112131820.358731
2024-12-16,1047003178.2639853,1300969467.4148264,1294335966.6714911,1283822541.0976794,1114669741.6630802,1204756665.0755668,1102086938.2132845
2024-12-17,1003238535.4172568,1234058626.8521078,1248859681.2434464,1244654042.1920323,1074894587.7875426,1164154525.282459,1086767329.0008051
2024-12-18,1009634898.0482174,1248105050.1328118,1243737246.5117977,1231655063.7744136,1075012168.454115,1158920798.3259692,1079197488.8536
2024-12-19,987953657.0873693,1227490876.2122607,1215671930.1638677,1213177684.196768,1053187236.8328767,1140585268.4333124,1059362679.465566
2024-12-20,982205450.134206,1216490321.641897,1207451044.6012893,1209675876.603973,1044556332.1394016,1132068510.4890091,1060368932.1252075
2024-12-23,988442239.6290551,1224823967.1358588,1221915204.0243862,1230960270.0503612,1059412108.7142681,1157154037.6077375,1077462031.069061
2024-12-24,993049645.8112894,1228645604.4672265,1212767404.7345407,1233680254.4130294,1053742313.6965972,1159008972.0419252,1072801004.6957964
2024-12-27,1001395261.0928558,1244008430.272669,1221202547.6350148,1237828524.283187,1061073418.385575,1165187072.0497563,1068371283.7301853
2024-12-30,1006432769.285239,1238664033.9014263,1240797235.785977,1240470180.0551925,1080433743.2189147,1171018180.1307485,1074950736.3963509
2025-01-02,1016057292.681733,1268816631.4514167,1245009709.226031,1234703997.7841196,1085663689.4992163,1182084855.2325306,1087598323.33234
2025-01-03,1011901933.2642462,1252322754.84054,1242528971.257689,1251809265.0738766,1066338750.0694122,1169776550.5982013,1087784183.1582975
2025-01-06,996271153.6294706,1252596120.7323194,1220146009.3436348,1225248727.8500276,1050711137.8477614,1145070947.0415545,1075037179.3788264
2025-01-07,1000202145.7606823,1258817499.9415596,1219226158.9302557,1218949646.713784,1063423626.4467415,1140800266.7018046,1075463834.0650592
2025-01-08,992925547.6303495,1247222580.0800505,1214471045.424645,1223150788.6661835,1049153166.9402164,1137420150.80121,1075018645.2916746
2025-01-09,989520572.676039,1238261088.5888743,1217432923.443426,1217372233.3994815,1039992216.0081177,1126842139.216584,1072625153.2769009
2025-01-10,994621369.7539667,1243932997.6130013,1215163506.826869,1211596244.5381072,1044903996.6687466,1137153608.1017063,1076311360.8023334
2025-01-13,979343366.8742012,1254198039.6809754,1191942171.3521655,1193259033.5393052,1037853494.5510576,1135108474.9658744,1065381438.9272175
2025-01-14,973333840.4064709,1218801956.6775455,1183787550.4816658,1181262694.565542,1040333759.5637636,1137852436.8235931,1056239092.6897113
2025-01-15,991245320.2425947,1237503984.0072997,1230914016.3119383,1228480790.6333923,1059258640.7082883,1154728765.0721583,1074898692.6796288
2025-01-16,993512148.9366096,1234781540.2965972,1244673775.3547745,1232460796.8042796,1056984619.6543015,1141409779.9834847,1079143443.4554656
2025-01-17,996021597.9610713,1245343889.848797,1247427486.725805,1236649689.905652,1065186300.208096,1154987413.561666,1086300640.6863248
2025-01-20,978606866.3148634,1220758249.3141365,1253882674.985025,1238768993.4446142,1049768453.336669,1138104204.6129918,1088741876.5096016
2025-01-21,989665214.8625197,1235261953.5095513,1263025029.9952335,1241127534.7514877,1041900014.6301588,1131174092.6798253,1090424623.350281
2025-01-22,1009675976.0083429,1251388443.9302197,1276647458.103644,1258138736.7036498,1061755504.7043377,1159157890.6462612,1101858746.5322723
2025-01-23,990493189.9420298,1247890922.7177706,1261410636.5448098,1258807815.8664494,1049553827.4798362,1144665476.995586,1098141179.3313792
2025-01-24,979994629.2341866,1233628191.9072697,1252181054.9287243,1242618102.735839,1036658356.5120295,1132048966.755113,1088031205.4718556
2025-01-30,972915125.0851104,1208021454.7995627,1240621784.5337605,1228209034.4175,1027542302.9403986,1110562083.7222316,1073974953.7759867
2025-01-31,990888767.4879591,1219286107.766626,1250394454.098755,1236851003.127265,1043278429.9257469,1124202454.5423088,1079398027.6765819
2025-02-03,989866367.70168,1216786215.7502851,1238514558.8348093,1222105331.5911653,1039940253.981171,1117073614.1208751,1067382453.1124665
2025-02-04,973865030.920823,1210654237.7150974,1233115702.706967,1229319181.8928227,1024539095.7865083,1110294023.4149497,1073972062.458391
2025-02-05,966382329.2304792,1194132216.3315172,1217549996.593268,1208569704.3924184,1016667072.955543,1089216635.0035625,1066497265.1101
2025-02-06,934440994.4179572,1170115845.0615487,1165150146.9880629,1165372069.8383026,983063356.2594135,1055983059.5416358,1043921190.0959771
2025-02-07,952004696.9979844,1181010381.963138,1177012059.9387965,1179468878.6895976,1001541139.0499815,1074538781.48521,1023733714.0976199
2025-02-10,932972310.0893645,1168648065.1952481,1148890728.1721058,1145008158.6908023,981518171.0329024,1054008096.0901381,1009395670.140696
2025-02-11,932897661.8506315,1184297952.723174,1144780705.28,1136995216.6942582,980683465.7817729,1055970753.3318813,991760189.6704344
2025-02-12,941239567.7380917,1190064957.5110707,1167256576.7875412,1170931581.643605,988025344.9735355,1071764441.0430343,1009036701.9407414
2025-02-13,945862166.46368,1176595658.5607834,1170108352.4124832,1157734589.8998861,993942007.2839861,1066329912.2272748,1004146223.5685384
2025-02-14,954782964.9544458,1163641994.9321358,1188981881.4958863,1173044265.737207,1009884409.4539101,1076748071.635905,1007925472.2114725
2025-02-17,970154459.260934,1178005144.5025547,1212595292.518416,1205099511.545431,1020375022.3875117,1095200080.3659265,1037141272.7431785
2025-02-18,984087295.2280382,1175521714.5535252,1223572174.9996018,1226497295.7144768,1022125183.2403613,1112604358.899619,1043620270.6569816
2025-02-19,940580015.9660776,1138954032.5417533,1196826739.3116806,1205714714.5435886,1012144914.0715802,1096977927.5860023,1031673272.2153276
2025-02-20,936369001.7786684,1134860429.7388654,1190094632.0719626,1192795447.2823772,1007335450.274153,1083273684.2393646,1030636846.0618031
2025-02-21,922912674.0905428,1129840935.0838485,1177463310.8357956,1181346328.1271055,1002881903.8530095,1073579928.5837818,1032908087.2377242
2025-02-24,917451099.2676927,1134309600.3277237,1169949073.1666276,1174908410.95639,1007789250.7963578,1079287084.7587788,1024800313.7450274
2025-02-25,895878207.225451,1112098239.0673642,1140854423.4164028,1134388465.4668825,972238843.9950461,1043621196.2557586,1000125586.9745402
2025-02-26,897280155.5213635,1083566379.8884506,1148332537.5658216,1147379216.844881,958260974.3538871,1034254592.6252513,1003024244.0687215
2025-02-27,864230702.365524,1036982666.4871448,1138644902.4120145,1133708304.2050295,948820258.5879924,1022434116.6078442,984693661.1939214
2025-02-28,825813070.6207637,1008359425.7915072,1103222368.387741,1075236775.454878,933717570.6452281,982125844.3904567,952072555.7616547
2025-03-03,876746396.0420072,1044676329.1209526,1135419643.418533,1118260031.203787,952781215.4565403,1019449268.3754528,989887802.0500184
2025-03-04,870708137.0146327,1029841108.7933549,1131507590.5310497,1106268063.8926105,959923686.7076516,1005094900.3120029,968744189.563678
2025-03-05,900560624.400815,1071589051.1870365,1170725122.8024802,1151147722.2260542,992838999.9732902,1045873899.961121,991670410.5522714
2025-03-06,914297141.6436313,1085657018.795082,1188544033.663528,1166270175.4986157,1007992464.3327194,1059626809.8035805,1004795954.5277293
2025-03-07,909367013.1551106,1076045822.6008914,1177836266.8513296,1155942749.2265987,1002547200.2881862,1050238668.6124583,1007552121.5598881
2025-03-10,893518334.2444065,1053521224.2507201,1151338107.8379123,1131750246.9723701,985076840.9882878,1028253730.9998775,1001814709.5411999
2025-03-11,891590770.5896924,1056631709.7532513,1149539960.9864569,1133250808.019704,977924406.6645261,1029620875.2435136,993864549.9256413
2025-03-12,891878190.1093568,1056550718.3345457,1166197452.300798,1148154878.300699,991107334.7236624,1043153749.7315171,1011962048.1204213
2025-03-13,897794088.797465,1064718608.1413876,1159335496.4720685,1133062978.9028049,979746678.9213262,1029440237.7305772,1009285577.6630148
2025-03-14,893302089.2240477,1055700758.258839,1142352952.713897,1118386404.4834776,964648714.0686033,1016102535.396462,989276325.4467087
2025-03-17,900514417.1242588,1069917134.579149,1137794134.590333,1115369510.4780064,967903779.1365672,1013360524.0546739,982643717.018592
2025-03-18,873517482.923361,1043086424.1592083,1114719887.3537166,1094907668.8277266,934576306.5966946,994763000.1426862,944904757.0329448
2025-03-19,868549747.7361474,1041819100.6520239,1119903054.6465554,1102349588.6816528,934343927.4676955,1001525190.4503065,958307200.2704495
2025-03-20,877955857.5334172,1045601535.0399123,1122241767.6558187,1095190524.8292522,928008124.8599267,995025025.313337,968937463.0244962
2025-03-21,867920504.8605239,1025905703.8852966,1104810513.7587473,1070806669.7525969,897568769.352195,972876064.4251325,950187120.143884
2025-03-24,853477130.9535658,1011495986.1004499,1093126371.7824984,1063333396.3159591,879630146.6041403,966080395.1477535,935465346.4465708
2025-03-25,875633825.6859221,1032117839.9295669,1111428906.0687506,1085827441.900133,902260343.5339786,986523290.2027416,946761798.4291991
2025-03-26,900690058.0563192,1055812413.1425017,1170888179.8701456,1146010399.347082,957608056.4105973,1041206266.665693,982705843.2787246
2025-03-27,912669676.8972266,1068697379.7335292,1179842251.071456,1151338498.6623561,967838963.5052469,1046053854.2994394,988515538.2373046
2025-04-08,822685041.4640669,950852678.4784138,1070997108.9222465,1049579858.7476492,888462857.3756967,953586578.9186859,910401700.3912917
2025-04-09,841785806.3363899,979210944.4004967,1094061564.045332,1079403362.024249,911879354.4644847,971924982.7714757,906126998.5306176
2025-04-10,875427630.7686224,1031179969.2423594,1147436311.783919,1121331446.3129306,958916521.2557101,1023356581.4327829,949556219.8172392
2025-04-11,884276006.7188383,1048085485.5300047,1163497958.6233468,1134226981.7731164,971623550.2024128,1039384155.2236259,950801562.2011379
2025-04-14,913412343.3426881,1097355860.00433,1205696091.224124,1176839511.4163382,1009426411.3974388,1077348380.8993888,966939859.1112832
2025-04-15,918431924.6640579,1104239028.1947308,1215943966.3699265,1186939224.9035275,1009330243.550119,1073873654.818066,978048746.1319361
2025-04-16,895352982.0137167,1093177424.5437005,1188014191.6174989,1169036901.0687099,994991064.0020145,1060466371.0025854,971728177.5951059
2025-04-17,896731168.2896355,1090469416.4942179,1182043663.8304963,1170314878.2308283,985186247.0148327,1048785823.0718793,977530384.7824767
2025-04-21,900993767.1336305,1108439374.3966084,1188799021.0838146,1172195936.8858285,996003470.2094135,1054634577.8788635,978699144.3182645
2025-04-22,905177099.6489487,1092927007.1348007,1194129763.5915356,1174085108.676233,995878241.1990197,1058404493.6055216,992713064.159079
2025-04-23,925919448.809853,1124698466.1059027,1222143709.5502884,1208678099.8461614,1025073181.0371953,1097092710.7712882,1007305692.3371189
2025-04-24,930409995.226952,1130187394.9716625,1228775168.1974378,1215017674.4139564,1017765727.3781898,1088950242.841172,1004132582.4803947
2025-04-25,931122302.0153265,1128035250.0425038,1229079703.0479035,1211833501.947711,1015825011.0820647,1086920816.5617268,1014067965.238949
2025-04-28,929383593.3740044,1124507874.452403,1226578677.6548362,1207393279.6878266,1018168683.8203967,1092070688.1206312,1020756250.0648694
2025-04-29,930967970.4242733,1122680259.8747253,1219628676.572411,1205927759.1920905,1012295400.7227569,1088798430.646841,1024720468.8975778
2025-04-30,945972086.2667055,1136587109.3681934,1214635216.0692775,1205909109.2179258,1028774634.9591954,1103634717.0589616,1027410876.9885223
2025-05-02,947707088.9838002,1139416519.1833446,1212505137.2670472,1207150405.311112,1020486486.0384258,1097439217.2332652,1034840747.7095577
2025-05-05,958868736.8953604,1153770498.6969216,1213102939.2119303,1194761265.535496,1017921635.5432683,1096143327.07362,1037303779.6193248
2025-05-06,942197153.4025301,1132796686.5244634,1209197477.9109306,1188570066.1728847,1013899898.5542827,1091811307.6245654,1047361783.8984748
2025-05-07,945432058.5150915,1136686003.5367856,1216941356.6665993,1204653289.0883164,1024460212.2039847,1103173181.4441273,1051617358.5812083
2025-05-08,941308697.9866297,1131728508.4077697,1195984632.4362752,1192443376.9864433,1011804068.7477176,1089535957.830237,1036665762.2032138
2025-05-09,939129679.3750547,1129108681.5175827,1191978717.4198496,1195632076.9056587,1013068137.6092131,1090899730.432889,1037432999.2749466
2025-05-14,965170774.3333725,1160417703.3778882,1238929483.188716,1225443798.8318806,1043128400.9994309,1123280607.985522,1059763831.247878
2025-05-15,981884987.2562916,1180513042.5918007,1257451118.8118193,1237383839.1586964,1063924533.5633075,1145705072.388802,1068916408.3014919
2025-05-16,998980999.91026,1201067446.7513871,1274656984.2711632,1257953020.7782226,1084462211.756384,1167828442.5994644,1078992650.122399
2025-05-19,993218741.1205515,1194139542.2724903,1287400162.9625452,1261193277.1348324,1083177308.0435894,1166445264.9688907,1084240688.1039333
2025-05-20,976736303.0009772,1171575850.1493726,1270413120.5140276,1239626072.7101302,1061603878.068744,1143210272.169941,1077182240.4894185
2025-05-21,981437112.733275,1185227499.2358902,1286801635.1087723,1256528788.593403,1075532242.872896,1158211940.0900245,1084448714.6981244
2025-05-22,977248799.6760305,1180463544.358879,1290578341.120397,1257952813.5926118,1070043629.1182903,1152300277.0049112,1088171619.7161171
2025-05-23,977394823.0867801,1187808775.018951,1294146937.0421584,1261159846.5095022,1075383848.5897253,1158046888.6040764,1095335340.9456537
2025-05-26,977587074.4050478,1190802200.6419358,1299417409.3178465,1263956109.4062634,1074324026.0549395,1156914448.5853906,1091416567.6946414
2025-05-27,997739185.7625396,1231675186.0995438,1299312148.4355047,1268270541.7571344,1073678526.9822559,1156209385.7749698,1093028069.5043097
2025-05-28,989223831.2423302,1211921946.6495533,1305831512.7525957,1279587555.0040145,1079765329.792773,1162744016.9614692,1089513487.6259022
2025-06-02,964934167.2124738,1185979156.36379,1277703845.2633908,1256483244.3804507,1050950589.9878128,1131706397.7788837,1072698177.5802786
