tanggal,Trading_Old,Trading_Optimal,Investing_Old,Investing_Optimal,Hybrid_Old,Hybrid_Optimal,IHSG
2023-11-06,1043229141.7462467,1572781138.4804616,1228678758.2818499,1306191197.945096,1081146353.4051468,1044853139.8499573,1044422203.5398625
2023-11-07,1035422305.6104066,1559830730.451992,1205696592.4895873,1281299371.8286078,1071057621.4324082,1042111006.8457736,1039101141.2549505
2023-11-08,1019576889.9489391,1541545648.8852177,1175814294.266403,1260738713.760314,1058881918.7622246,1033540139.7305732,1033075857.7946217
2023-11-09,1020585021.5642858,1540914455.0877986,1175692686.7757545,1266577866.2260537,1059991347.1393895,1035471733.4873492,1038257395.4714553
2023-11-10,1018582962.218684,1536671852.3225222,1182956167.7447047,1273618738.4134257,1061670411.1937164,1037097455.0360034,1033858885.9086077
2023-11-13,1018422888.2915268,1536263657.8361423,1181187087.1845334,1269555343.1647773,1057412849.3951643,1032412661.3265777,1038269405.5599297
2023-11-14,1013010360.4982729,1534203581.156211,1186283706.9262316,1272428364.665874,1059456287.4232903,1032650975.4793336,1041874359.647289
2023-11-15,1029919786.7466979,1553540665.3983455,1194966068.6825924,1285257126.5461512,1074254198.387303,1044254867.0033833,1056472918.7332175
2023-11-16,1034618723.392775,1552316439.9810152,1199598639.6677895,1288371570.3936877,1076118046.8938103,1047341301.9454216,1056442967.6483803
2023-11-17,1024121831.2562499,1541242808.4833724,1189629540.3034158,1280667474.4381952,1064874350.6029184,1034398602.2763683,1059427993.5886886
2023-11-20,1029230791.5228368,1543441421.561067,1201606724.850865,1292056063.082706,1069278344.4293447,1039402766.4568877,1062042560.1950084
2023-11-21,1029879320.3895205,1549063738.646429,1204826093.3698745,1298698459.123312,1070488927.5409305,1036539468.3787526,1057017227.8046894
2023-11-22,1023659047.3086464,1541577296.9092593,1192106767.0227609,1285579131.0867925,1062956958.7905624,1027762764.8372178,1048691271.0380424
2023-11-23,1029146211.4765143,1551390521.497698,1194157344.372264,1284919093.0083804,1070860504.8252089,1032990904.4040107,1063478284.7221297
2023-11-24,1034138722.4069262,1548698621.6343753,1197267205.1130815,1290714292.16187,1071267265.2636539,1029804929.1441028,1064280958.9684966
2023-11-27,1030896946.3650758,1554828861.0364592,1191250448.899038,1287701288.1189795,1075022079.53681,1029552280.197355,1064854107.0795766
2023-11-28,1033893094.5981894,1563887829.257793,1188595873.1561334,1294623178.1525323,1068335347.9320687,1028028637.9574914,1069054895.0006895
2023-11-29,1027702210.6908207,1552981632.3612213,1185999896.3306699,1287176034.3179462,1064154280.936703,1017476974.6045285,1068297814.6087159
2023-11-30,1030997194.2985451,1590640269.0704212,1175263625.408236,1282950758.6597238,1078950526.3145876,1034114702.9913943,1075077731.9615145
2023-12-01,1039426238.7546719,1568471256.2551255,1188584251.154092,1301094848.1039062,1073314127.3453531,1031844860.3626695,1071914259.8301092
2023-12-04,1052008035.7412069,1578039545.7364156,1196669121.8385255,1307319552.777724,1044725928.0302713,1021515734.6445184,1077030112.7020772
2023-12-05,1018564209.316345,1571558023.2670355,1181079112.172126,1295324023.3012693,1028941628.0354383,1009976611.2563747,1078131630.5696785
2023-12-06,1015327180.3415365,1559524474.0559282,1179459241.9324658,1296010552.00306,1025630770.8391786,1002052474.9479604,1076087987.9839807
2023-12-07,1004743826.1109092,1553419384.1662083,1174821855.5689137,1294896297.3683445,1015088853.4283006,1002541324.7690217,1083258678.0302863
2023-12-08,1024109806.5941844,1556520402.5585647,1182982890.6536827,1305864900.2981539,1034448444.911727,1004316084.6011176,1087050678.1251807
2023-12-11,1013430522.201874,1541968020.9534235,1170750111.3478217,1295221043.7917528,1023616157.9341663,995677108.6704816,1076299054.1684647
2023-12-12,1014267391.4022373,1541357657.10164,1163917279.0041273,1286453260.9804697,1026796201.9626484,997857874.8401904,1081844230.635215
2023-12-13,992255291.0685608,1525631353.2969458,1135887441.9096813,1258811306.763262,998973588.3829272,976901027.6306102,1074257783.9459221
2023-12-14,1005815714.9154303,1556852912.6418462,1152538852.217754,1276060675.3761659,1022977625.9618776,994936737.1123066,1089543438.7107394
2023-12-15,1009635697.8087689,1563717142.9380677,1152311496.9696348,1280860261.901843,1021797994.0025953,986850842.7638075,1091816607.4317243
2023-12-18,1013009672.5964733,1560678700.0267076,1153640028.7371128,1285108499.7480836,1020314267.6146002,988558006.8688476,1080966307.9950123
2023-12-19,1024152892.4026966,1566396802.4347358,1173297818.029518,1299642837.4462156,1039738254.2220287,1007144196.6619128,1091339614.1647873
2023-12-20,1023307821.1524953,1562943301.3997235,1172389162.3364298,1295648286.636772,1043552191.7230785,1002791934.454198,1096171005.8671508
2023-12-21,1024920898.9764453,1561341243.844644,1173951940.4057198,1297834061.3704104,1046022123.3496498,1013820495.1534667,1094645428.085518
2023-12-22,1026099370.5676622,1566976401.7593594,1175263210.747822,1299949882.9403906,1047197796.4725577,1014246211.8837922,1098881504.9085677
2023-12-27,1033352420.5275533,1565419917.9520335,1183435818.3370693,1307519805.1651251,1060084072.8066026,1022160548.5379843,1100156427.6955607
2023-12-28,1044248698.2199341,1584229666.6949167,1195964652.2186818,1315624669.4673758,1067522578.5056422,1032778588.2580386,1108958413.9566126
2023-12-29,1043586231.314527,1579964874.4125054,1195388485.1593332,1314312389.396484,1065985770.4959415,1029204730.8944093,1104237781.9590678
2024-01-02,1072599345.9828331,1594033287.6015096,1228214585.3508174,1350609416.6661599,1095328438.3534083,1053585494.6852217,1111949444.941158
2024-01-03,1058815264.0121204,1579829137.7194748,1212402847.6536753,1332516285.6316972,1060524694.1137042,1030672516.4108824,1105193399.492611
2024-01-04,1079493420.5928729,1617753704.7378564,1236051026.4220073,1356858190.4629824,1084076179.3562868,1050211693.4164886,1117441984.6003978
2024-01-05,1078503145.3019273,1604460621.4384444,1234744877.5256896,1346618921.1106331,1080344471.195309,1044571349.4461148,1116053633.2000363
2024-01-08,1067338174.5014861,1594032115.8264484,1222025125.105598,1338442680.2529986,1072103950.8187699,1039114599.6483759,1105874267.7182167
2024-01-09,1067668500.7468199,1609944176.0205653,1220757583.1662807,1342863918.3775322,1076173054.4572225,1040999205.273004,1093215782.7389824
2024-01-10,1073034577.1232387,1629394420.9037678,1226772269.1719623,1350974071.181065,1074166840.5544736,1040882261.4190097,1097329460.4504821
2024-01-11,1070280207.7965095,1624545796.6558845,1223894223.4650805,1347144986.091892,1076097929.4668102,1040930380.0974064,1096216080.7671037
2024-01-12,1083839701.096977,1643400635.6704826,1238381052.385674,1363240748.7539132,1085258683.3759396,1051590250.7916409,1099431003.5244422
2024-01-15,1103157537.7717576,1639896815.874733,1256945295.9112136,1379501769.6651566,1087629012.1347964,1062282125.6664896,1096829040.0973856
2024-01-16,1090437916.7750022,1649700871.6794233,1254694444.1619318,1375368109.428671,1084800595.8691313,1058418212.5191724,1099681361.9736876
2024-01-17,1079978384.4978864,1640246838.6862051,1236285092.1348405,1359606751.8743207,1074619978.207476,1047005656.4555839,1093281319.2711508
2024-01-18,1076512996.1298318,1634290248.3371334,1228935438.7042637,1348867042.3458428,1069225805.5520927,1041574429.6469692,1101226956.5694444
2024-01-19,1076373867.714848,1640044960.2441254,1224755785.9122915,1341283285.3033648,1067971813.9632964,1038323560.784944,1097345399.7654326
2024-01-22,1052783020.8024651,1622169450.7123356,1194530701.3260946,1317680831.0427268,1059787320.1121356,1023838718.7630765,1100461943.5881698
2024-01-23,1052421653.342385,1600582100.4211884,1177421579.9526782,1298037183.132578,1043932880.7026825,1006270735.2328511,1101722261.514487
2024-01-24,1042077156.5548452,1596696038.8122563,1171887750.1642776,1290958642.7273166,1042892467.4701381,1005718228.6241045,1097409379.4342804
2024-01-25,1043099555.8945324,1600962862.6074266,1186894389.9284873,1305799403.247215,1034420402.5089098,1007309784.7200867,1089851030.4211094
2024-01-26,1043346323.7336965,1597345590.1014063,1187320724.6581683,1307429937.9825082,1035205281.9164144,1010331815.5288525,1083632918.318054
2024-01-29,1049537406.2762839,1614426257.4415104,1186869782.0371995,1308928279.4958866,1043091421.2707298,1015675770.1294563,1086682739.4270446
2024-01-30,1059864827.2580273,1604905329.6116896,1186851969.8893957,1311729342.1293273,1052644514.0669725,1018757124.498865,1092003060.3484707
2024-01-31,1062038393.9926145,1603530515.8403683,1202497409.7263134,1314654440.3538163,1060437051.8931708,1024459845.0101713,1094390621.455356
2024-02-01,1064521896.5392246,1609404530.0826561,1196968866.0987816,1315055505.5590973,1062295397.184862,1023074366.0958965,1093442417.5566735
2024-02-02,1070436969.1534086,1603627289.9588256,1200284735.8234224,1312153670.9095457,1073207742.0028636,1016069903.2831141,1099073740.4605055
2024-02-05,1060003880.6400719,1597506814.180071,1193388375.202495,1316559503.0187216,1065331315.5078154,1012707132.9225513,1092974691.3333127
2024-02-06,1073234071.5805149,1609430076.501533,1206161833.0921896,1324269280.322071,1076260019.1049209,1019692203.2765768,1100382988.3769033
2024-02-07,1079845242.45211,1613928712.3318934,1215367492.1773987,1334449597.7822173,1084807432.8929198,1021850553.0140338,1098522091.8905215
2024-02-12,1070791722.711314,1633557740.4415135,1223317202.183318,1350612816.57184,1076906503.819045,1039796132.3390738,1108014139.2844064
2024-02-13,1073916517.7489293,1625821909.1125712,1215821655.9624321,1345511213.3166308,1060034929.0664285,1031690147.5446643,1094663962.1726696
2024-02-15,1088600347.2594817,1656528388.917988,1221754120.8557868,1361663151.4058814,1076640475.605316,1045516812.1276841,1108866188.3389456
2024-02-16,1088776720.8349671,1664153304.067475,1229690667.9772952,1373954298.2121634,1075469320.940527,1044860187.6845411,1113764895.845844
2024-02-19,1074011053.7046113,1650738828.9409645,1215992563.2770512,1359739373.6888783,1064650750.6611048,1033102702.4292867,1107867349.3141646
2024-02-20,1084571455.1445258,1650207473.664087,1211306747.4756362,1357439179.7145097,1073874391.126769,1033643023.9831889,1116354552.6390316
2024-02-21,1080814338.7675123,1651672860.3580704,1214304929.9955664,1356767874.938063,1067809852.250654,1029358874.8984003,1115810984.9310458
2024-02-22,1087995602.7019875,1658229677.846047,1219342723.4874496,1350152019.3569946,1068840606.3152903,1033923840.4271053,1114386084.3108213
2024-02-23,1076046499.5167332,1633248923.3830905,1203767719.6698961,1342914473.8885312,1054098941.6919688,1026674332.1079166,1107623366.5908995
2024-02-26,1067684653.4378396,1632199160.9412,1191132526.3286843,1334071917.317009,1045039070.9621482,1020319774.4551992,1105911928.983309
2024-02-27,1073544653.3167326,1645555043.6360722,1202282811.8470347,1340292703.1692786,1051839612.811733,1033971340.2660552,1106138712.0736976
2024-02-28,1078015190.316484,1654088730.116394,1207343870.8448467,1347487193.034975,1064582887.7600558,1037119987.0364294,1112715940.6494048
2024-02-29,1067198490.9036351,1643480775.3793588,1195236915.983687,1335555550.4496934,1059006814.7877299,1031227091.7447362,1110814195.0349405
2024-03-01,1079734771.1225016,1642025151.0149093,1209238070.9639046,1343173053.5161142,1056937209.721789,1038254611.976165,1110175955.2097838
2024-03-04,1097499452.6065216,1637008904.3025463,1208674557.0740228,1361531328.0374901,1049063189.9441906,1040259892.1542948,1104837841.5646923
2024-03-05,1081079620.9128172,1659879646.0693674,1210999460.7043705,1379098658.9808207,1050414591.0334116,1044860692.0851805,1100390846.8298557
2024-03-06,1093768728.0543828,1678798995.570506,1223906918.5938218,1394046225.910276,1062726757.4791166,1048956821.3175061,1112892755.8408322
2024-03-07,1091290848.768948,1681291056.4803283,1225713829.69091,1401910891.7806208,1060246549.7265606,1044396471.0624957,1119598092.0269322
2024-03-08,1109832049.0517364,1700779824.5408103,1240104890.3157501,1413421975.7400138,1078110058.8425703,1057140876.82291,1120804142.1460695
2024-03-13,1132654102.1660302,1688825025.2482653,1234358647.839001,1399360678.8721623,1099841557.666706,1051309818.0496672,1126771080.3000448
2024-03-14,1134083427.79037,1720141313.150536,1254842362.337875,1423492002.7767081,1101529738.842182,1067128634.6539578,1128609439.33645
2024-03-15,1120419250.6579754,1699729931.617858,1244112301.698957,1415542984.9724183,1088292398.5597095,1058699358.3940082,1112627570.1218655
2024-03-18,1111580705.2482755,1691651972.2022915,1237268845.2495327,1405883998.3005986,1079767951.7529173,1056049048.6328852,1108739934.137268
2024-03-19,1125660971.6229477,1721302953.621446,1254656420.3865175,1421464102.6588902,1088402595.1375046,1070739124.5003814,1113947271.263417
2024-03-20,1131366285.6940584,1732290489.7271845,1260694085.5600474,1427840857.985888,1099608718.9932907,1078003493.5286524,1113094258.4363458
2024-03-21,1138502822.671992,1756405203.2581306,1268814628.8364034,1433063763.3890429,1106371203.7166197,1077075559.6580656,1114191253.9866822
2024-03-22,1139100014.1712377,1750032869.64365,1269368700.868032,1432400542.967318,1102429892.616989,1079714618.2037838,1115982684.7144194
2024-03-25,1146013516.8187122,1773177604.8106318,1277100228.6646607,1444520743.3886952,1114269590.6091661,1088703703.662432,1120174428.0010023
2024-03-26,1133072414.0968525,1751197324.9628801,1271562162.3197107,1448549287.1483479,1111129734.2309897,1079625487.1959763,1118337922.3733122
2024-03-27,1139689884.325384,1746852431.9228187,1273341500.241971,1449631174.9396086,1114449361.3059747,1084837351.9549181,1109900316.2656631
2024-03-28,1152690112.647543,1755413108.14709,1266739081.7804248,1446486161.6727717,1099973409.6125183,1094880070.0573618,1106669528.329723
2024-04-01,1126296856.906276,1714859559.7695897,1237014055.9589207,1404134707.2872314,1071524271.1275568,1060586309.6009059,1093953365.2712724
2024-04-02,1125179465.4727583,1720824714.2835145,1264271168.7159927,1419334642.6806655,1078309094.7473319,1070684576.8331738,1098800251.4704945
2024-04-03,1103988132.890623,1709075700.2451713,1258262436.0161304,1409748094.3567977,1058006093.5962148,1059616731.9447659,1088150861.5385072
2024-04-04,1110400828.44007,1711108001.2897594,1252451668.6489809,1409377573.1792145,1064143302.1197037,1059081924.6363242,1101444398.4799085
2024-04-05,1110734519.3557606,1710018789.8727357,1257288792.3366106,1412888785.58714,1064471051.0549166,1058371272.1540227,1106376319.0709827
2024-04-16,1072310987.3504506,1662399806.2129228,1255503660.7336614,1418684981.302234,1027647741.9608622,1035851692.9882936,1087841564.6921194
2024-04-17,1072916123.0683389,1653016978.419543,1247033598.8310866,1413534411.9416652,1028229472.4778932,1033662087.4401585,1082684417.8739772
2024-04-18,1080834154.6515048,1667712805.2425425,1253823205.294588,1424885109.849431,1035812809.5599004,1038321860.7700267,1088146265.0848937
2024-04-19,1065808725.9024945,1624918208.9001827,1238832005.4227982,1405937494.7155232,1021402516.113499,1016100929.9088724,1076076126.1682036
2024-04-22,1071819191.954824,1631333552.7423902,1242990921.077749,1408419283.0843718,1027164492.2474402,1023822795.2419765,1074026849.2200115
2024-04-23,1057575140.4882503,1626560045.5100534,1232063970.3642159,1405582776.755083,1033542639.2128255,1025552628.5725191,1079643567.2631679
2024-04-24,1043189519.7144701,1638417350.4879532,1219978186.389633,1399663317.4091475,1043092942.7511386,1033237826.020237,1089318286.6200202
2024-04-25,1035732263.8196306,1619191913.5278494,1215641242.8453567,1383946311.5723796,1043091066.656603,1036606555.3776667,1086397166.212211
2024-04-26,1029620211.62871,1591863582.2987607,1197924383.986814,1362527394.7264526,1020074987.9230999,1019269788.5610774,1068296035.3363492
2024-04-29,1054133526.7441251,1620769457.397338,1231016293.3801823,1401608922.5562854,1042417382.5809878,1041360234.3972205,1086471599.1062124
2024-04-30,1069961003.0760428,1634719299.840507,1243231057.0499012,1411146463.0892491,1050466712.7007997,1050185667.9618148,1098377081.1926463
2024-05-02,1029783861.6008778,1564898584.8370085,1207968479.3832176,1349083201.2257283,1012187784.2210122,1005996711.1816256,1080647447.559654
2024-05-03,1029205503.1287757,1559035415.8966904,1186101553.4477139,1343600080.9518495,1048848214.4424791,1028442066.728178,1083274024.254448
2024-05-06,1030331468.2921287,1584792687.6111426,1183999836.6014185,1341230095.2161512,1035284568.6771016,1018750288.5468856,1083451061.854921
2024-05-07,1010179584.6226131,1557848546.019382,1170494826.035269,1325937186.7862816,1031324022.0097594,1017307048.4230686,1081586829.232852
2024-05-08,1017331358.7389083,1566743020.905876,1175438528.464017,1331535369.8078084,1036899431.538313,1021195300.8134485,1076300536.8954368
2024-05-13,1016933480.5677502,1558485650.626076,1176630344.4724617,1332879055.5151448,1033096786.5810368,1018441654.4232006,1077889649.5278256
2024-05-14,1009907439.0278132,1535529804.5407214,1182172931.704347,1339155445.0284822,1031264539.9598286,1014103569.3378177,1075536561.8230426
2024-05-15,1023667769.2000384,1547625936.2811239,1186844416.5719023,1344459327.870103,1023706370.9236861,1014457703.8099409,1090122666.0024052
2024-05-16,1022828935.3670752,1559672689.053197,1204059728.3155127,1363951705.1853042,1040017935.2220691,1028296510.0878483,1100274823.4442859
2024-05-17,1037661332.3408568,1568854725.2407212,1216231433.5256076,1377752560.302629,1046807953.5537391,1042010642.9424717,1110985301.7275252
2024-05-20,1038883899.2306466,1570402386.1093092,1201723635.2170577,1361304216.7883146,1060352756.3306493,1045328931.7245736,1103310706.9197385
2024-05-21,1050409740.0775785,1571986147.4006608,1178459972.7685144,1334936990.4527338,1047998116.0463012,1026257094.9075241,1091064938.9931989
2024-05-22,1050382140.0885129,1571707013.153598,1183284606.7173834,1340402311.612791,1052935995.1241508,1031960857.7497346,1096583203.9654052
2024-05-27,1027991202.4309121,1545150904.0769787,1155932936.069182,1309411805.7744641,1034754610.7412473,1007713803.0961825,1089604749.4710371
2024-05-28,1029004889.522294,1534275957.7897267,1157651774.2611399,1311368153.5020447,1043125332.8702112,1019920086.4610503,1101327040.6400638
2024-05-29,1016764999.7271017,1523094842.2253265,1137703606.782636,1288767164.0642219,1034259243.1041886,1006447202.0437868,1084109837.4486423
2024-05-30,1015995947.8673269,1519798757.4484282,1130795633.904684,1280950720.3290327,1026979456.0867884,1003998524.6333807,1068002529.5322145
2024-05-31,1020303324.6584376,1512715207.5126865,1123832548.8481405,1273067813.9912455,1016325573.7314432,999993384.7848946,1058375479.8475164
2024-06-03,1057282473.2957588,1568089950.6287956,1170718133.8932602,1326176200.416348,1043063645.862004,1027002620.0351217,1068313605.6509691
2024-06-04,1062754310.3145918,1551073653.953983,1176630894.4747741,1332886034.875402,1055679812.2740805,1046450325.8055053,1077897359.7080808
2024-06-05,1053010330.2016344,1514391853.56269,1162810566.2269418,1317230377.009943,1046009639.3512399,1042121684.660272,1054873352.875675
2024-06-06,1061501834.3878951,1524566399.1581597,1173622703.6401265,1329478361.7508278,1054438725.6856027,1049357373.0700994,1059007269.8103445
2024-06-07,1055005068.2082386,1511821219.5163903,1177907968.6963289,1334332716.5635152,1047992715.182528,1046312118.1445396,1047324345.0424284
2024-06-10,1042303746.9849505,1484029133.5784395,1161290577.3262887,1315508576.0955908,1035370440.381315,1031876137.3982357,1050907206.4979028
2024-06-11,1007534500.9875902,1441686102.6820025,1132123453.3154502,1282468111.7505517,1011442652.0314451,1005171374.1446396,1040908066.4795467
2024-06-12,1007898511.8782415,1444624824.6127234,1123204523.3577957,1272364742.3144662,1010636953.7228465,1002601363.0714294,1040058760.469906
2024-06-13,1002483318.4527006,1447424976.1948767,1137607052.3814924,1288679884.3004265,1023412853.9210664,1009838940.2116044,1037244841.2221823
2024-06-14,974987180.3626591,1409973382.0543904,1108523468.2219388,1255734053.3249302,995489395.1186206,981894848.2791247,1022557911.6087143
2024-06-19,974857595.1541777,1407748094.4598057,1108635199.1999562,1255860621.0365264,991900220.6538152,990650574.9830406,1021356457.9431909
2024-06-20,997917282.2285606,1435267359.2960634,1126943349.254485,1276600076.9433167,1009464992.5502944,1004564666.706712,1035385946.4172127
2024-06-21,1013710079.6807634,1464802181.7330153,1138448134.2647648,1289632688.7585163,1021748658.3614249,1027061453.9489552,1044595608.459254
2024-06-24,1009722738.4092932,1470169726.8701167,1132528488.240479,1282926912.6310546,1018793115.8405209,1028651860.9503487,1045990483.8582929
2024-06-25,1004049473.9372586,1455019720.1224449,1122229819.4400725,1271260596.146254,1011144868.1771345,1029884003.6918634,1045009511.6935264
2024-06-26,1010270187.468116,1456750128.8325038,1121408696.1942656,1270330421.2132132,1012475413.4219947,1028521505.5532031,1048492214.9420329
2024-06-27,1014040862.9692254,1463631131.4104414,1134826470.3169918,1285530060.3778129,1023628282.5949805,1037634591.7139127,1057952680.2514113
2024-06-28,1030784569.8600525,1480106670.1312761,1150231346.9924183,1302980687.3270144,1038879831.7090597,1051636172.9030848,1072471691.0352845
2024-07-01,1046008273.7988263,1499390863.1401536,1171043166.874283,1326556277.3033967,1055598659.6161083,1060691281.5615244,1084018279.0581126
2024-07-02,1042596973.2860382,1499851250.5090675,1165272331.4440713,1320019090.719288,1048725640.1275902,1055571870.2521311,1081819172.549386
2024-07-03,1043142834.5692645,1502980341.7584615,1177731426.4258225,1334132738.4584472,1049269246.668118,1065405081.6242182,1092692231.8451204
2024-07-04,1045543764.7300975,1500274788.2839086,1186551776.5033016,1344124420.3722353,1051688576.8523362,1067869412.3168197,1096356569.147714
2024-07-05,1050047061.3693613,1507882709.2188377,1196148323.0896878,1354995376.7615447,1056215806.5336709,1074685155.6806786,1101288489.7387881
2024-07-08,1057417197.645155,1525652481.9024158,1193292577.8030043,1351760391.9416096,1063623947.4028659,1082963081.8247507,1100924850.9488711
2024-07-09,1058562364.4127791,1515060385.057645,1198893784.761868,1358105432.434691,1069855754.7766945,1082947493.2596524,1103782881.324016
2024-07-10,1059395050.1349742,1513370261.1367357,1195525077.2603745,1354289364.6427135,1069269908.3221416,1085269003.6897066,1106400635.7933257
2024-07-11,1058117910.6527694,1498390904.2313504,1197802030.1678355,1356868694.147929,1068260642.8167098,1087838554.458256,1108429895.927394
2024-07-12,1061352656.9531956,1498227958.7111032,1206052991.9714146,1366215373.7257078,1077306195.4430883,1097211229.6149125,1112555583.727368
2024-07-15,1053130907.8638524,1498915814.8593037,1201301944.9053173,1360833393.3394916,1078224372.4462981,1091396376.5096405,1105158777.8178115
2024-07-16,1046254304.0908395,1477041351.7638562,1195904718.8115997,1354719422.1309144,1069921800.1976801,1082424704.8321254,1096873373.6338525
2024-07-17,1058159209.8940715,1499030384.5561423,1205704325.1791642,1365820404.397121,1084644923.225745,1098060166.7969635,1096861956.636167
2024-07-18,1076690648.0964146,1503155986.9251547,1230543731.6023407,1393958453.9961917,1099396625.1387446,1114587207.736984,1111567272.0640895
2024-07-19,1078543035.0088034,1497544273.987373,1234396705.6586766,1398323098.3506951,1101925836.3784025,1114233257.0170643,1107532253.0184615
2024-07-22,1088365358.6200638,1500157598.7156816,1251928102.621615,1418182643.6549683,1105976666.4781024,1121535073.8672528,1111704720.8544066
2024-07-23,1071191034.7364451,1490483043.7845306,1235522469.1658468,1399598361.8862598,1097023822.103976,1113186868.2688015,1110471981.649771
2024-07-24,1064602044.317982,1480091074.2719123,1233408306.6344151,1397203441.127182,1098387140.9499846,1109646792.1471162,1102713686.9044073
2024-07-25,1066752591.3543901,1482340479.8896828,1231235296.1451602,1394741857.4674275,1096954542.9620166,1106270931.4515595,1099300227.0054996
2024-07-26,1074464797.6245427,1494044192.689682,1240736818.071457,1405505170.030402,1106565913.198172,1116458595.702426,1106571445.940516
2024-07-29,1070357628.4204332,1491810976.5674405,1236969222.6189606,1401237242.4520464,1106219514.1789834,1112212160.136858,1106682279.7816834
2024-07-30,1052202927.852572,1486118084.3308902,1230229428.2307801,1393602411.5011208,1097726371.311461,1094603051.2522738,1099541170.138472
2024-07-31,1062141234.7886903,1497065791.8665185,1249796172.4279146,1415767595.6951115,1113593321.5948596,1115008024.909772,1101651387.1652188
2024-08-01,1081761573.2823086,1511528482.7134275,1265577139.8565428,1433644256.561273,1120795725.6608236,1117438485.8748198,1112313380.2764695
2024-08-02,1084346430.2026477,1495553792.32937,1272253654.6665611,1441207404.4707232,1121069767.0686002,1121992866.6431174,1109601398.5080802
2024-08-05,1044193929.2545226,1463091637.4690535,1222793493.9163032,1385178994.06844,1083820817.9170446,1083886785.2351496,1071875857.2015308
2024-08-06,1057758692.9964207,1466428506.3500638,1230794036.4377406,1394241998.980525,1095475308.6937122,1091122707.0888145,1082437543.8331163
2024-08-07,1069142392.1423494,1480729794.461902,1243790807.7336545,1408964725.81817,1105004944.548296,1098477614.3088098,1095026785.4627519
2024-08-08,1073703533.6165923,1495283389.0760646,1249059990.2428067,1414933649.404936,1114950366.4033437,1105969245.9481745,1092444171.6226816
2024-08-09,1081422702.370159,1497907192.102315,1256923350.812751,1423841254.7679408,1119066814.2253954,1113083329.621747,1101838729.7181485
2024-08-12,1086651577.4711142,1508038350.2938116,1270208804.849188,1438891001.0656252,1126079593.4006946,1122266677.8357244,1108007467.0130317
2024-08-13,1096134321.4030185,1520415385.9014,1275807220.1195264,1445232879.1268964,1134918046.0821824,1126582838.3291879,1116967511.9693136
2024-08-14,1111494894.340894,1544204903.249089,1296521375.9645002,1468697849.867274,1159659309.3060944,1148838059.201766,1129023046.0253282
2024-08-15,1102886841.8167038,1539258586.5735507,1289045076.5577297,1460228706.9227538,1155875545.9822066,1142983450.8303413,1124993735.4785428
2024-08-16,1113358842.1806397,1555302971.0783465,1303235296.5919914,1476303371.0507753,1165651813.873878,1155717165.418341,1128423431.2377954
2024-08-19,1109918528.5009556,1557623119.4790983,1309969410.6958447,1483931767.379929,1165931414.960211,1156400111.0801516,1133698232.4411767
2024-08-20,1123158258.2587721,1587285815.5862637,1325232979.9112976,1501222320.1649346,1182044796.935,1171002889.6646776,1143894278.6014328
2024-08-21,1122240794.4077284,1587266315.8761744,1322036402.8304772,1497601241.5058684,1191274263.5503807,1170123871.4790468,1147023203.1943872
2024-08-22,1122791834.2103643,1569517741.4080594,1312865932.8595784,1487212944.1910636,1180336451.3140714,1169699332.7908669,1137014944.4051523
2024-08-23,1145723838.2479675,1589608179.9425423,1337621595.5516133,1515256129.0099218,1194898450.3905602,1193519233.0292125,1145460112.4203591
2024-08-26,1157209708.3606014,1600161861.6574926,1345273680.7176957,1523924401.8504283,1210639889.9444456,1205809029.0658314,1154858006.6515133
2024-08-27,1151653504.502438,1592514625.3105245,1341813690.3882446,1520004928.9812355,1202899422.9276104,1201755330.7618692,1153595687.0437837
2024-08-28,1157195234.7524426,1586277485.0213513,1345909447.762866,1524644597.991859,1203498792.2321076,1199502407.108776,1162856503.1663635
2024-08-29,1150563456.909996,1574252377.8015213,1336332442.0595255,1513795777.490017,1199537522.1496782,1194334180.7417755,1158108588.9925315
2024-08-30,1150053895.0491276,1578090203.104624,1333842664.0436025,1510975359.958603,1200457168.2965295,1193103079.736852,1164656904.3922822
2024-09-02,1170841396.0422082,1587204387.108142,1358688449.983193,1539120636.283515,1211740192.6076393,1208042136.3146434,1168270013.4779882
2024-09-03,1151392976.8703864,1573915390.9812715,1349790486.5917616,1518758812.420129,1197493766.0750113,1189965998.7720501,1156425842.1518521
2024-09-04,1137339343.825653,1575541182.8018322,1336526089.381746,1516367744.8091984,1182873699.634621,1183300634.2200408,1164985328.4166107
2024-09-05,1136141880.6790628,1573815022.3077257,1351412739.376834,1528778531.9738812,1181630012.1184487,1187840439.7272422,1166222293.393117
2024-09-06,1127110951.6594489,1587167763.5323675,1353500988.2423854,1531202917.3200788,1172242040.3457732,1192221366.3995955,1172417497.3644528
2024-09-09,1121427067.781108,1591649526.8791606,1351056136.248128,1540176818.6261492,1166324675.755477,1193594131.9815264,1169516393.7707675
2024-09-10,1124807618.609656,1594546762.4588544,1348326757.9339151,1531981761.8041255,1158156416.0387206,1187668627.4911227,1178421207.1473372
2024-09-11,1130055143.41494,1606895839.698993,1338227306.1436203,1529134413.8735454,1152587637.700253,1184569038.6865547,1178355448.2061229
2024-09-12,1141416437.8474872,1612687174.4428747,1348690336.277227,1521870797.7376394,1163524085.2220984,1186054779.5911334,1184003377.6520426
2024-09-13,1138312044.5038574,1614776034.866639,1351587032.5734363,1521225376.9377222,1162065076.714322,1186981836.1672273,1186125530.6309152
