tanggal,Trade_No_Buffer,Trade_Buffer_8,Trade_Buffer_10,Trade_Buffer_12,IHSG
2025-04-28,1124507874.452403,1354142264.9878306,1379247335.7465732,1419699289.073245,1020756250.0648694
2025-04-29,1122680259.8747253,1350464894.900189,1378806421.97268,1410692394.5610251,1024720468.8975778
2025-04-30,1136587109.3681934,1349320554.844203,1398290361.6427484,1407921709.503009,1027410876.9885223
2025-05-02,1139416519.1833446,1370055843.1259923,1406953887.6432915,1403599475.3021042,1034840747.7095577
2025-05-05,1153770498.6969216,1375355002.1589994,1428307528.814528,1401666488.180399,1037303779.6193248
2025-05-06,1132796686.5244634,1358941013.0524411,1417143886.284927,1398530389.016834,1047361783.8984748
2025-05-07,1136686003.5367856,1373147555.2039218,1432008600.7677577,1411364302.2068648,1051617358.5812083
2025-05-08,1131728508.4077697,1356242588.8192482,1424788491.1469808,1387458085.266594,1036665762.2032138
2025-05-09,1129108681.5175827,1358032433.4150279,1430099342.3578544,1387617313.0768313,1037432999.2749466
2025-05-14,1160417703.3778882,1398178543.3157554,1459675798.9472618,1444156533.9294407,1059763831.247878
2025-05-15,1180513042.5918007,1426120305.3010201,1489283727.5689802,1462994989.2101371,1068916408.3014919
2025-05-16,1201067446.7513871,1453726386.041932,1513373849.0882034,1472991667.4383204,1078992650.122399
2025-05-19,1194139542.2724903,1451897432.0699725,1503501324.7948236,1483614351.449676,1084240688.1039333
2025-05-20,1171575850.1493726,1418012007.5698566,1476448921.0792584,1440770117.2632692,1077182240.4894185
2025-05-21,1185227499.2358902,1434545606.6854784,1493663693.640382,1457937273.5461335,1084448714.6981244
2025-05-22,1180463544.358879,1428776026.592725,1487656375.44413,1462625348.1411471,1088171619.7161171
2025-05-23,1187808775.018951,1437678301.4008558,1496925321.7910352,1464430119.8494825,1095335340.9456537
2025-05-26,1190802200.6419358,1441290205.522159,1500686179.5741425,1473841232.3980603,1091416567.6946414
2025-05-27,1231675186.0995438,1471115672.015736,1531740600.568367,1474739962.281076,1093028069.5043097
2025-05-28,1211921946.6495533,1465085682.4413605,1525462114.1546586,1490220636.9421308,1089513487.6259022
2025-06-02,1185979156.36379,1417722739.0053096,1476147336.3857536,1447262465.5680635,1072698177.5802786
2025-06-03,1201579718.372937,1443120225.947698,1476497255.923872,1438214249.0019834,1069624039.7489448
2025-06-04,1175542042.4851089,1413895989.6884315,1465961857.7269013,1427952157.9364848,1073300683.6854069
2025-06-05,1183649906.7387567,1424864020.6424282,1475774527.9896355,1437510388.1786184,1080040122.5918663
2025-06-10,1196700968.8241193,1434990030.9808905,1490778274.7422788,1452125156.8898354,1097853011.3443441
2025-06-11,1210244902.6992102,1451802389.9221706,1524884674.8649888,1485347411.053755,1096594472.6903934
2025-06-12,1205051384.161304,1449539196.435975,1511963380.3726444,1472761019.5985177,1093848462.3379936
2025-06-13,1193458571.791136,1441803062.8567586,1512811895.5000966,1473587605.4114347,1088032539.9261305
2025-06-16,1184928795.667136,1430434690.522232,1502193735.7239656,1463244714.680118,1080672653.9181802
2025-06-17,1192268942.3222885,1432457889.1374497,1493237585.0527275,1454520784.9208388,1086481904.0586686
2025-06-18,1188262197.9936779,1427611034.7706103,1484232259.488374,1445748950.1978927,1079184440.8562453
2025-06-19,1156373255.0406601,1388401778.2127137,1452058149.5284994,1414409053.2414634,1058057138.3665984
2025-06-20,1121810066.408547,1349301817.5577602,1435458351.2675085,1398239655.9701474,1048719368.7141645
2025-06-23,1111929258.6932654,1333968037.6383858,1417845594.7252185,1381083564.3724773,1030499916.2259262
2025-06-24,1102464221.3394752,1325326095.1007211,1409150711.68091,1372614123.1454558,1042954748.6555374
2025-06-25,1087440367.7624872,1307265167.62371,1389964039.9950483,1353924925.2376976,1037332766.93163
2025-06-26,1096884506.594937,1318618440.315143,1402030593.1415162,1365678615.69066,1047240793.3775483
2025-06-30,1126587517.0317004,1354325918.0669885,1439986747.8759267,1402650639.7739131,1051838136.6273596
2025-07-01,1103268900.0749285,1326293441.591798,1438942432.2269793,1403576652.2539206,1049967676.5520074
2025-07-02,1089713460.8539872,1309997785.8732817,1419217365.6160412,1385724127.0609698,1044787992.2838889
2025-07-03,1089591994.6265712,1309851765.3872514,1429544629.1552932,1395841580.015525,1044302992.2913026
2025-07-04,1089029331.3514109,1309175360.376095,1409615159.5544212,1377520992.46421,1042350611.5507398
2025-07-07,1093426051.4622974,1314460872.4166787,1404333386.593485,1370165531.8155112,1047777095.7233707
2025-07-08,1083260887.7402463,1302240832.5104036,1396919723.5968664,1358946287.491872,1048302425.8895992
2025-07-09,1095766327.0812597,1317274232.0567796,1407626430.4779918,1364126998.9864202,1054304282.2637683
2025-07-10,1092476739.8719513,1313319658.5698724,1411111729.5257707,1375063722.6953075,1063634193.4632499
2025-07-11,1098226444.2829885,1320231659.1264057,1417414696.608435,1379441215.0006602,1070021262.3047806
2025-07-14,1096907238.8659139,1318645777.848832,1421741835.149537,1381686096.2394614,1077569232.2291467
2025-07-15,1075310927.6356714,1292683797.0980146,1398034660.1641164,1356114918.9451237,1084147053.8956428
2025-07-16,1071132003.2964694,1287660108.0014455,1390375925.9935746,1352292575.305686,1091973035.1272848
2025-07-17,1087321636.9897819,1307122457.558622,1410419691.8186398,1366371406.5697062,1106397447.9303358
2025-07-18,1118649616.2117028,1344783351.8127546,1441662601.3674064,1375307320.3441234,1110177141.3913615
2025-07-21,1120165898.3938007,1346606148.6971276,1447249892.8488479,1399340381.942038,1123276663.5084584
2025-07-22,1126318171.6777062,1347281380.4847362,1441872095.9133039,1366743669.6297467,1115160364.3356717
2025-07-23,1140443685.9512405,1363275333.7304015,1458993974.8425536,1384022987.4687483,1134062464.3218822
2025-07-24,1145149419.4583855,1372511549.3212976,1468877277.4189315,1384709024.4287024,1143426181.6963286
2025-07-25,1130670755.9957988,1356066371.5515683,1451277597.4290047,1374567985.0568435,1145339418.444827
2025-07-28,1133368858.5013711,1357530268.1305737,1452843112.190165,1368912162.2614124,1156159692.6603534
2025-07-29,1144440338.9345155,1370890011.5980058,1467143729.7512126,1369171646.8645093,1156636315.245547
2025-07-30,1129408181.1064699,1363453448.80628,1459185024.0956817,1361706048.2658658,1146308899.4755595
2025-07-31,1123407017.0012815,1340686821.1331153,1434819855.8214607,1342797107.5073116,1136356168.8114314
2025-08-01,1133089322.7206416,1350614153.9141421,1445444227.9320736,1355444716.0340495,1144468687.030439
2025-08-04,1135808792.0621624,1360116876.888031,1455614160.450242,1355895971.1410236,1133366324.0084636
2025-08-05,1118893041.0124297,1366131413.7130358,1460781293.2015545,1355630541.35226,1141039880.9073696
2025-08-06,1110170186.595543,1340038722.3643775,1454452512.8623958,1351064437.527656,1139303681.7593446
2025-08-07,1121538110.9733386,1345177006.0683296,1457447010.5277004,1355762695.954695,1137243803.3133018
2025-08-08,1113743343.5006695,1334679735.3611655,1434618633.189355,1335580984.696606,1143803165.0289948
2025-08-11,1107216087.7649746,1344343532.5286872,1445051091.816896,1335474633.5045586,1154817009.2507336
2025-08-12,1129793440.7735286,1357745609.9536295,1465406095.6031706,1348650404.9591517,1183022998.578065
2025-08-13,1132418360.5506372,1360900059.0149074,1471225944.900383,1348905197.1050787,1198390499.8717442
2025-08-14,1131369946.8841014,1359643226.081146,1470851736.952843,1342717463.4746933,1204211685.9643583
2025-08-15,1117845363.9874787,1343393844.4468024,1455896904.4305484,1324453599.7658358,1199220085.6126554
2025-08-19,1127182662.0272696,1354605049.5015697,1477948999.745786,1341977494.2908263,1193841345.2485273
2025-08-20,1154763473.4893544,1387750483.8852396,1492607913.9950943,1366036543.242018,1206120845.2136834
2025-08-21,1178761037.814348,1416586167.1515079,1502076179.4140406,1376584589.227841,1198057034.5757103
2025-08-22,1164322323.9853525,1399228088.2983403,1495121957.3231218,1364223194.73541,1193219118.8746696
2025-08-25,1158576169.9865155,1392333179.1051683,1491373693.4670596,1354557076.1643603,1203552169.0071514
2025-08-26,1156238807.0182147,1391842019.117292,1482657610.4097128,1340998820.0501077,1200340878.9308946
2025-08-27,1138869135.6301095,1369457430.2904248,1458793884.3000994,1321242291.5703628,1204959425.1764076
2025-08-28,1138803262.107925,1371085230.9706707,1460536103.046435,1319871332.9768028,1207375380.5048094
2025-08-29,1123573854.1869407,1349657411.3178751,1437707657.8170617,1300444233.9920409,1188913502.1566265
2025-09-01,1111475746.5233269,1340710122.1862333,1428171135.0494864,1290743004.1632562,1174576496.1085832
2025-09-02,1120304052.522,1343269537.227155,1430891610.2593899,1302257991.8962684,1184524333.7737033
2025-09-03,1130504011.2269611,1355499569.091314,1443919405.5659263,1314107208.1556425,1197320341.6796036
2025-09-04,1127330234.3210933,1351694125.176735,1439865733.3491035,1310421331.2097397,1194509239.613127
2025-09-08,1114534061.2165754,1336351148.580571,1423521934.4860687,1295563877.7966042,1179250348.0701568
2025-09-09,1148790924.5778515,1332120680.2210727,1419015489.3522584,1291448024.1647346,1158260568.5071757
2025-09-10,1128286328.6821985,1336245042.1705992,1423408885.2086296,1295446465.46802,1168949769.658365
2025-09-11,1146809382.5091548,1369501122.3614025,1458834273.8697252,1327687149.2586389,1176374006.0169063
2025-09-12,1169154512.7271845,1389830957.4817965,1480490232.9226778,1347396277.953695,1192491693.0221386
2025-09-15,1156572629.612245,1389302865.102776,1479927692.8612905,1346884328.111906,1205102508.3292189
2025-09-16,1191262501.416953,1408005316.2020564,1486997437.9259434,1353318499.883132,1208226836.4685597
2025-09-17,1195369203.9165795,1410884437.128541,1508394117.6958365,1372791648.8407233,1218472924.6641254
2025-09-18,1168465379.9784932,1380479691.2430727,1481527072.514342,1348339912.4656632,1215930344.452303
2025-09-19,1170353531.003891,1387861554.3495336,1486837119.4504006,1353172593.7949734,1222411269.91117
2025-09-22,1179029496.4490268,1392452045.5769238,1474254876.2190716,1341721476.1803222,1220729116.1612792
2025-09-23,1164851570.90511,1406897894.778806,1484901819.8301768,1351411274.8530586,1233659384.9945066
2025-09-24,1157203393.081346,1384686002.264501,1477488632.1328964,1344664522.1028404,1233865409.9072852
2025-09-25,1138591077.3061306,1344971598.0277052,1460570196.4305305,1329267029.517272,1220824158.9601934
2025-09-26,1139239547.504277,1346847943.5273771,1458469390.775266,1327355083.2788763,1229731789.5180101
2025-09-29,1135273243.0076225,1348600927.3146985,1451983531.2280228,1321452293.2073472,1233362394.7819874
2025-09-30,1119248528.164854,1326347381.1183276,1431452577.0817819,1296398493.1314633,1223921056.6505497
2025-10-01,1103078480.075224,1307185282.0681207,1410772192.47474,1274766998.6665676,1221303450.453937
2025-10-02,1114014345.9558105,1320144697.5345762,1424758293.444315,1280926481.227529,1225442260.3876145
2025-10-03,1117257025.0925977,1323987379.0566466,1428905563.4222264,1284947666.4149275,1232611690.1159937
2025-10-06,1110194991.7617812,1315618598.9990354,1419873811.5497522,1275529980.4440114,1235890221.860437
2025-10-07,1096506222.260161,1302467881.5603426,1405680733.9018133,1255608317.8699121,1240352043.8649948
2025-10-08,1106869364.514728,1327638609.1392095,1432846091.5372467,1264058503.5178785,1239858295.783273
2025-10-09,1125213920.6784477,1327822402.91592,1433044450.3255901,1274130140.9456785,1252750236.1242704
2025-10-10,1121992979.7985203,1315068242.2165177,1419279598.192243,1265763780.950907,1253801044.7294247
2025-10-13,1117492772.3633645,1306635385.2926588,1410178487.536777,1266186324.5866868,1249146319.9457917
2025-10-14,1135229627.5739744,1329395654.2450871,1429537592.4830146,1288507480.136113,1224750049.3006718
2025-10-15,1137245665.1347003,1331749698.9545965,1423796313.2081006,1304692843.6567369,1222419869.7276084
2025-10-16,1142288997.3634999,1337653197.9175775,1426825627.5295782,1307843366.9616816,1233591920.9172742
2025-10-17,1137188736.8771122,1331675444.5941603,1414620624.0671368,1308938112.6533117,1201843845.1262023
2025-10-20,1152937318.4827971,1350152731.0698948,1457087165.8011613,1333234857.9877863,1228159579.9731035
2025-10-21,1187272463.325583,1374567277.6221602,1460433742.849185,1334579088.5006025,1250798522.610845
2025-10-22,1187323047.9541082,1369437355.5326524,1454983562.3347704,1321645267.672937,1237812280.8344195
2025-10-23,1232860415.1536322,1398902581.612841,1486290102.105897,1337933739.753391,1256305074.0399714
2025-10-24,1288777151.6708016,1423402440.6243365,1512321180.472643,1348635382.00414,1255905775.6663747
2025-10-27,1327177407.3150644,1437422127.9857697,1527216900.3437974,1364031438.2802882,1232437099.0150247
2025-10-28,1296813681.6393843,1392910321.789546,1479924357.4409523,1316931993.7102647,1228713897.4516373
2025-10-29,1332762701.9992366,1415064671.6657944,1503462673.062543,1337884257.1347005,1239887950.3227155
2025-10-30,1325593468.5782375,1398514767.710435,1485878908.8522937,1322228585.1878514,1242596595.9554174
2025-10-31,1305076859.4522734,1385430400.3385813,1471977170.552636,1309858047.2310836,1239531280.349568
2025-11-03,1331749408.8039408,1391472101.9583442,1478396292.5554035,1315564828.4259944,1256416278.5628817
2025-11-04,1347667670.4313564,1427860561.9774966,1517057911.689317,1349972497.7933977,1251379603.311226
2025-11-05,1333811153.8900397,1413168247.0291905,1501447779.1407835,1336081630.8471909,1263012189.4984381
2025-11-06,1336814461.9951406,1416366744.6252484,1504846084.4186964,1339105654.3453207,1265825812.2007673
2025-11-07,1344765893.9581823,1424801831.4762266,1513808104.6495948,1347080617.4994798,1274561001.6117244
2025-11-10,1340502772.769838,1420289885.9236138,1509014301.3330207,1342814793.1352236,1274052426.260281
2025-11-11,1336278457.738074,1428759787.2485585,1518631687.4780838,1351372941.5738244,1270298309.8395245
2025-11-12,1339227594.8141892,1431874108.1383379,1525809661.761437,1357760349.5950463,1273646455.6153095
2025-11-13,1327462132.5574555,1418595051.628042,1509045339.9415703,1342842413.2196589,1271131009.3070774
2025-11-14,1327865572.8677163,1421479141.4526358,1512924515.0043674,1346294344.4936154,1270893624.718838
2025-11-17,1338181457.8157227,1432397422.6795886,1526720541.8003414,1358570907.314775,1277945622.471024
2025-11-18,1333458908.7010958,1420441477.1035733,1514405977.0292978,1347612641.5573335,1269601576.4353168
2025-11-19,1344675160.274673,1426923983.179964,1521317296.4041965,1353762763.4537907,1276381048.9700239
2025-11-20,1340612231.2166653,1421794600.358833,1515848601.0695393,1348896378.1663618,1278406454.0139644
2025-11-21,1322464842.48872,1407878204.6845837,1501011644.9017031,1335693531.6395473,1277561447.912543
2025-11-24,1343787190.48528,1432767204.235608,1527547036.7286117,1359306373.913695,1301232294.386544
2025-11-25,1320119212.133895,1407827054.6067219,1512695085.1340861,1346090183.523426,1293888347.6935441
2025-11-26,1330225894.8749592,1416700849.1947432,1524659343.455885,1356736724.811477,1306072063.4963
2025-11-27,1325380981.967294,1412040254.8407853,1509529374.0663433,1343273136.8931844,1297529332.0463264
2025-11-28,1321349287.391541,1411844077.5811942,1493008494.823271,1328571830.866065,1291887407.6446438
2025-12-01,1326162926.7383347,1417969103.8821938,1500225358.8538432,1334993845.40346,1297973112.2290874
2025-12-02,1310221404.5260408,1413512508.615238,1508393327.3935955,1342262211.8963106,1308336335.855452
2025-12-03,1301930612.8224196,1421101175.718795,1511946627.565611,1345424159.4214048,1307538332.1990473
2025-12-04,1302771289.3439746,1427401506.1973956,1543334239.19212,1373354808.7042012,1311851733.2336943
2025-12-05,1312820098.7729115,1429465143.7002926,1551391307.8531702,1380524489.5864875,1310722784.9171083
2025-12-08,1311142741.0574772,1428645653.0247316,1533332071.7531414,1364454257.9349937,1322555687.5182562
2025-12-09,1275117617.6305585,1395772868.9219694,1513621044.0557065,1346914159.3708975,1314430195.4382422
2025-12-10,1291712066.917407,1413940847.8382313,1529862600.509107,1361366906.6045718,1321072070.9099348
2025-12-11,1268397686.9830468,1388416167.55797,1506046710.8266518,1340174046.5044227,1308858404.0223417
2025-12-12,1268748662.5444446,1388814207.6664886,1497426200.5360057,1332502980.2113943,1314934322.6087692
2025-12-15,1266584653.6744328,1386443939.8643396,1507257854.1550477,1341251797.1768584,1313288940.4877877
2025-12-16,1278109405.5189934,1396679125.9856014,1508147755.5005355,1342043686.7501354,1318877338.445776
2025-12-17,1286010013.79656,1412932007.8060658,1515009338.3950799,1348149550.0325296,1317492026.6357074
2025-12-18,1313438969.2249424,1438462786.6824076,1543259150.560508,1373287990.1689255,1308511297.6381643
2025-12-19,1317295818.5738993,1444987515.8993063,1542813633.3854787,1372891541.2733142,1307198787.7224276
2025-12-22,1325554434.9521046,1454296781.4805377,1550558858.2014701,1379783724.1041083,1312709194.2416816
2025-12-23,1308534270.7260625,1435787895.5597298,1545184186.689427,1375001007.062767,1303438147.3029938
2025-12-24,1304610094.499374,1430852804.4681656,1539004671.9551044,1369502090.4571953,1296321650.92752
2025-12-29,1321691342.2968957,1446567330.53279,1556679726.1259346,1385230453.1301599,1312468102.836012
2025-12-30,1321317880.6172354,1446028983.2722607,1546959970.2093725,1376581209.7009277,1312875407.9352584
