tanggal,Investing_Optimal,Investing_Growth,Hybrid_Optimal,Hybrid_Growth,Trading_Optimal,Trading_Growth,IHSG
2024-10-17,1553280284.1315022,1553280284.1315022,1220637813.1515284,1220637813.1515284,1585452955.276679,1585452955.276679,1174420587.3674629
2024-10-18,1565280968.7750823,1565280968.7750823,1226099156.7827554,1226099156.7827554,1584493633.3017604,1584493633.3017604,1178219556.2791264
2024-10-21,1568523926.7747707,1568523926.7747707,1237358662.360367,1237358662.360367,1585784157.8068407,1585784157.8068407,1180122932.89326
2024-10-22,1579860912.929693,1579860912.929693,1250531324.1901784,1250531324.1901784,1605414898.5597477,1605414898.5597477,1182610948.7525077
2024-10-23,1584113708.1569061,1584113708.1569061,1251444446.4621117,1251444446.4621117,1607064495.5184634,1607064495.5184634,1182395656.7961533
2024-10-24,1571747429.1648138,1571747429.1648138,1244174994.3626409,1244174994.3626409,1598678743.987454,1598678743.987454,1171613192.1184165
2024-10-25,1575643355.1635962,1575643355.1635962,1237143262.7530413,1237143262.7530413,1591219631.3044977,1591219631.3044977,1168289807.8830664
2024-10-28,1558750649.870728,1558750649.870728,1212440551.9167166,1212440551.9167166,1568392670.5663128,1568392670.5663128,1159175485.1853335
2024-10-29,1532614684.019165,1532614684.019165,1191516380.5124526,1191516380.5124526,1566414360.298224,1566414360.298224,1154919539.820857
2024-10-30,1527398022.9059763,1527398022.9059763,1199424833.02945,1199424833.02945,1568305419.105449,1568305419.105449,1149339741.679307
2024-10-31,1529187519.4590602,1529187519.4590602,1202309293.7059035,1202309293.7059035,1563039218.3052392,1563039218.3052392,1149972717.8237128
2024-11-01,1514702489.6439328,1514702489.6439328,1192483030.4168475,1192483030.4168475,1535315380.914118,1535315380.914118,1139532466.5311456
2024-11-04,1520306330.9402926,1520306330.9402926,1176789493.2422318,1176789493.2422318,1550674546.2204533,1550674546.2204533,1135622218.960223
2024-11-05,1551011709.6604261,1551011709.6604261,1190007333.9221995,1190007333.9221995,1600433266.2768345,1600433266.2768345,1137509211.4413145
2024-11-06,1514613433.293456,1514613433.293456,1172083888.2187111,1172083888.2187111,1553896478.349096,1553896478.349096,1121101873.7220747
2024-11-07,1508330261.3529015,1508330261.3529015,1179937155.8630056,1179937155.8630056,1554432366.2152162,1554432366.2152162,1099844239.531577
2024-11-08,1496575649.5750124,1496575649.5750124,1169256197.8160722,1169256197.8160722,1541625684.1019673,1541625684.1019673,1106423247.3796508
2024-11-11,1483458563.6316757,1483458563.6316757,1154232188.5705328,1154232188.5705328,1532705723.0111036,1532705723.0111036,1103275640.4268475
2024-11-12,1491120303.0340471,1491120303.0340471,1168707758.3979197,1168707758.3979197,1534449333.859299,1534449333.859299,1111706203.581379
2024-11-13,1488080869.185995,1488080869.185995,1147115044.0440114,1147115044.0440114,1528259018.3827503,1528259018.3827503,1109684579.4912171
2024-11-14,1465697243.3476098,1465697243.3476098,1135303372.1420183,1135303372.1420183,1501252633.3393555,1501252633.3393555,1095395762.0697684
2024-11-15,1476945270.0041301,1476945270.0041301,1136370467.895333,1136370467.895333,1499030933.060697,1499030933.060697,1087302667.5740957
2024-11-18,1474764124.4305267,1474764124.4305267,1129603817.5510898,1129603817.5510898,1487492332.7471392,1487492332.7471392,1083206115.359124
2024-11-19,1480470056.2845643,1480470056.2845643,1147155008.1674888,1147155008.1674888,1490659803.6213274,1490659803.6213274,1092534321.4225876
2024-11-20,1479498760.2775052,1479498760.2775052,1143326010.4579139,1143326010.4579139,1489238324.3514016,1489238324.3514016,1090199174.7141674
2024-11-21,1465354080.18078,1465354080.18078,1134273174.981528,1134273174.981528,1477816272.8402214,1477816272.8402214,1084213554.2003431
2024-11-22,1473723012.6247485,1473723012.6247485,1133398184.256268,1133398184.256268,1487342647.5033817,1487342647.5033817,1092511561.5635653
2024-11-25,1514832212.4150064,1514832212.4150064,1172820129.5601408,1172820129.5601408,1515309952.5518785,1515309952.5518785,1110510087.732955
2024-11-26,1506845440.806274,1506845440.806274,1161232100.252797,1161232100.252797,1503102953.5708303,1503102953.5708303,1100152201.92369
2024-11-28,1504378426.9706898,1504378426.9706898,1157575837.6370614,1157575837.6370614,1557802960.162966,1557802960.162966,1093208813.9222133
2024-11-29,1478519099.2168868,1478519099.2168868,1143565672.4014912,1143565672.4014912,1458927563.5385027,1458927563.5385027,1080167859.520516
2024-12-02,1467886779.270797,1467886779.270797,1150632500.6687372,1150632500.6687372,1481866074.9491653,1481866074.9491653,1069952612.0459706
2024-12-03,1499458059.9561617,1499458059.9561617,1145454518.2825289,1145454518.2825289,1523762572.6881034,1523762572.6881034,1092580211.8223753
2024-12-04,1515026540.9711988,1515026540.9711988,1169966042.3458946,1169966042.3458946,1539726392.4361076,1539726392.4361076,1112431701.888846
2024-12-05,1506359463.0981133,1506359463.0981133,1158839064.2445183,1158839064.2445183,1528975768.8512056,1528975768.8512056,1110389393.757423
2024-12-06,1510703470.216186,1510703470.216186,1165409693.2723947,1165409693.2723947,1524954254.5220578,1524954254.5220578,1120937439.3008647
2024-12-09,1537799115.0860705,1537799115.0860705,1192581663.2677495,1192581663.2677495,1596838305.151782,1596838305.151782,1129279928.4732509
2024-12-10,1527699540.9768286,1527699540.9768286,1191468863.5580127,1191468863.5580127,1599575372.5280628,1599575372.5280628,1131641838.4035182
2024-12-11,1526439137.115746,1526439137.115746,1190412664.6252775,1190412664.6252775,1583940998.6910343,1583940998.6910343,1133382559.8688085
2024-12-12,1508219877.7654,1508219877.7654,1169825952.3329353,1169825952.3329353,1557942787.3743336,1557942787.3743336,1122676307.3574395
2024-12-13,1512125037.5292306,1512125037.5292306,1159989742.4258373,1159989742.4258373,1560605121.6515298,1560605121.6515298,1112131820.358731
2024-12-16,1510182118.879985,1510182118.879985,1157756792.2072313,1157756792.2072313,1565866688.6209178,1565866688.6209178,1102086938.2132845
2024-12-17,1466470549.3710227,1466470549.3710227,1120655796.585138,1120655796.585138,1507646537.551262,1507646537.551262,1086767329.0008051
2024-12-18,1448050319.3980908,1448050319.3980908,1113047744.7894292,1113047744.7894292,1519782671.6291854,1519782671.6291854,1079197488.8536
2024-12-19,1424213992.4665093,1424213992.4665093,1093815711.491688,1093815711.491688,1493281819.499211,1493281819.499211,1059362679.465566
2024-12-20,1417039359.280214,1417039359.280214,1083367028.1946654,1083367028.1946654,1474827580.2309475,1474827580.2309475,1060368932.1252075
2024-12-23,1434672860.5937629,1434672860.5937629,1101612933.8732405,1101612933.8732405,1494198854.7791567,1494198854.7791567,1077462031.069061
2024-12-24,1424145410.8655467,1424145410.8655467,1092742990.6586199,1092742990.6586199,1478710852.7420297,1478710852.7420297,1072801004.6957964
2024-12-27,1430792886.7411358,1430792886.7411358,1100005694.7932062,1100005694.7932062,1508899018.3852222,1508899018.3852222,1068371283.7301853
2024-12-30,1438153160.407479,1438153160.407479,1108843592.697966,1108843592.697966,1521074986.5361664,1521074986.5361664,1074950736.3963509
2025-01-02,1423736960.0139537,1423736960.0139537,1113199638.5844526,1113199638.5844526,1537577223.6210642,1537577223.6210642,1087598323.33234
2025-01-03,1439839272.4486883,1439839272.4486883,1108963395.8317215,1108963395.8317215,1518059053.292506,1518059053.292506,1087784183.1582975
2025-01-06,1416530335.3120165,1416530335.3120165,1091341605.9324148,1091341605.9324148,1486009875.9286108,1486009875.9286108,1075037179.3788264
2025-01-07,1403525230.790533,1403525230.790533,1101650041.4686325,1101650041.4686325,1524095856.416121,1524095856.416121,1075463834.0650592
2025-01-08,1409321131.593981,1409321131.593981,1087494464.9541848,1087494464.9541848,1510044199.9352598,1510044199.9352598,1075018645.2916746
2025-01-09,1407511021.0992954,1407511021.0992954,1080203232.0393522,1080203232.0393522,1499186032.4414873,1499186032.4414873,1072625153.2769009
2025-01-10,1404494509.3038127,1404494509.3038127,1078075749.6627164,1078075749.6627164,1506044764.9120774,1506044764.9120774,1076311360.8023334
2025-01-13,1382923249.5145144,1382923249.5145144,1070162091.8314103,1070162091.8314103,1518474341.3687177,1518474341.3687177,1065381438.9272175
2025-01-14,1368911860.1467292,1368911860.1467292,1067833160.8140638,1067833160.8140638,1485000180.0211468,1485000180.0211468,1056239092.6897113
2025-01-15,1421185407.7153738,1421185407.7153738,1097493552.7603705,1097493552.7603705,1502961690.8403616,1502961690.8403616,1074898692.6796288
2025-01-16,1429771018.3491633,1429771018.3491633,1098122550.521717,1098122550.521717,1495999496.7398386,1495999496.7398386,1079143443.4554656
2025-01-17,1438495845.8663173,1438495845.8663173,1105831016.4432058,1105831016.4432058,1515294557.064712,1515294557.064712,1086300640.6863248
2025-01-20,1441982303.5050364,1441982303.5050364,1099234006.1111133,1099234006.1111133,1487885432.806474,1487885432.806474,1088741876.5096016
2025-01-21,1446446972.1328924,1446446972.1328924,1094833718.4472852,1094833718.4472852,1498318777.519794,1498318777.519794,1090424623.350281
2025-01-22,1467430146.472356,1467430146.472356,1116167794.1940782,1116167794.1940782,1525207564.2109227,1525207564.2109227,1101858746.5322723
2025-01-23,1460727996.8798375,1460727996.8798375,1097312354.6010294,1097312354.6010294,1503419305.0934215,1503419305.0934215,1098141179.3313792
2025-01-24,1442857535.9502308,1442857535.9502308,1082025486.844993,1082025486.844993,1482045299.5542638,1482045299.5542638,1088031205.4718556
2025-01-30,1419387334.3355937,1419387334.3355937,1075798123.2464015,1075798123.2464015,1447460349.6552556,1447460349.6552556,1073974953.7759867
2025-01-31,1430211182.2740216,1430211182.2740216,1097776749.6387749,1097776749.6387749,1471343189.0443478,1471343189.0443478,1079398027.6765819
2025-02-03,1416800553.5534885,1416800553.5534885,1096469081.4125156,1096469081.4125156,1471588769.3124914,1471588769.3124914,1067382453.1124665
2025-02-04,1415309664.3927865,1415309664.3927865,1088931796.0869198,1088931796.0869198,1462341047.966983,1462341047.966983,1073972062.458391
2025-02-05,1396032353.040871,1396032353.040871,1068259093.8029377,1068259093.8029377,1442395172.1607423,1442395172.1607423,1066497265.1101
2025-02-06,1338231265.9115052,1338231265.9115052,1035657339.5959511,1035657339.5959511,1413380405.1957085,1413380405.1957085,1043921190.0959771
2025-02-07,1358142996.9641807,1358142996.9641807,1053847213.6563927,1053847213.6563927,1426543413.2476933,1426543413.2476933,1023733714.0976199
2025-02-10,1318200696.19928,1318200696.19928,1033703924.5974455,1033703924.5974455,1411601317.9124146,1411601317.9124146,1009395670.140696
2025-02-11,1307971305.6246555,1307971305.6246555,1035625052.6116191,1035625052.6116191,1415284930.9677644,1415284930.9677644,991760189.6704344
2025-02-12,1336471516.5314822,1336471516.5314822,1051132226.9587889,1051132226.9587889,1432024376.7709522,1432024376.7709522,1009036701.9407414
2025-02-13,1328193841.278399,1328193841.278399,1045795264.5568677,1045795264.5568677,1414267507.1815813,1414267507.1815813,1004146223.5685384
2025-02-14,1343563798.9046373,1343563798.9046373,1056025735.0833929,1056025735.0833929,1417793194.9896467,1417793194.9896467,1007925472.2114725
2025-02-17,1383078576.464582,1383078576.464582,1074123766.1514897,1074123766.1514897,1439452189.472373,1439452189.472373,1037141272.7431785
2025-02-18,1398348735.99706,1398348735.99706,1091196048.2575097,1091196048.2575097,1447066931.9941826,1447066931.9941826,1043620270.6569816
2025-02-19,1374875237.0787172,1374875237.0787172,1075868259.5260534,1075868259.5260534,1400523505.9886572,1400523505.9886572,1031673272.2153276
2025-02-20,1362276814.5655615,1362276814.5655615,1062424388.9045182,1062424388.9045182,1393167151.1913958,1393167151.1913958,1030636846.0618031
2025-02-21,1354958272.784296,1354958272.784296,1052906401.9545366,1052906401.9545366,1376041386.2680864,1376041386.2680864,1032908087.2377242
2025-02-24,1351078619.6119976,1351078619.6119976,1058497659.7025418,1058497659.7025418,1379890102.2126157,1379890102.2126157,1024800313.7450274
2025-02-25,1294934005.3901331,1294934005.3901331,1023521169.887805,1023521169.887805,1358395999.181384,1358395999.181384,1000125586.9745402
2025-02-26,1305223072.187914,1305223072.187914,1014350739.5616399,1014350739.5616399,1340847302.205267,1340847302.205267,1003024244.0687215
2025-02-27,1277602602.6374404,1277602602.6374404,1002765559.8135344,1002765559.8135344,1305900152.4057748,1305900152.4057748,984693661.1939214
2025-02-28,1225421389.7754164,1225421389.7754164,963215126.4616232,963215126.4616232,1247220932.5274925,1247220932.5274925,952072555.7616547
2025-03-03,1275866239.9272628,1275866239.9272628,999816188.1621497,999816188.1621497,1297238520.82551,1297238520.82551,989887802.0500184
2025-03-04,1268678651.1888144,1268678651.1888144,991285705.1388097,991285705.1388097,1291821766.6841686,1291821766.6841686,968744189.563678
2025-03-05,1317527340.7770052,1317527340.7770052,1039897001.8431561,1039897001.8431561,1341283069.4278436,1341283069.4278436,991670410.5522714
2025-03-06,1334789801.2863529,1334789801.2863529,1059074635.4548997,1059074635.4548997,1347421250.592112,1347421250.592112,1004795954.5277293
2025-03-07,1316100633.045241,1316100633.045241,1043338073.6863523,1043338073.6863523,1335267430.431443,1335267430.431443,1007552121.5598881
2025-03-10,1290357203.5418625,1290357203.5418625,1024320223.7228053,1024320223.7228053,1325720053.8207846,1325720053.8207846,1001814709.5411999
2025-03-11,1294190869.620639,1294190869.620639,1026094313.4583044,1026094313.4583044,1318963022.0985026,1318963022.0985026,993864549.9256413
2025-03-12,1313487320.1420603,1313487320.1420603,1039177363.4091002,1039177363.4091002,1334745803.0715768,1334745803.0715768,1011962048.1204213
2025-03-13,1289919324.5803454,1289919324.5803454,1026470828.4233989,1026470828.4233989,1314295919.0775905,1314295919.0775905,1009285577.6630148
2025-03-14,1275622445.6894019,1275622445.6894019,1010613682.5413388,1010613682.5413388,1290724707.419154,1290724707.419154,989276325.4467087
2025-03-17,1283794303.2632098,1283794303.2632098,1014810751.1244401,1014810751.1244401,1299692708.0182,1299692708.0182,982643717.018592
2025-03-18,1258203766.7752655,1258203766.7752655,994398490.1158303,994398490.1158303,1266761643.7696402,1266761643.7696402,944904757.0329448
2025-03-19,1270007158.2447379,1270007158.2447379,996551466.5115217,996551466.5115217,1272950231.5465956,1272950231.5465956,958307200.2704495
2025-03-20,1263671544.3216333,1263671544.3216333,989861635.8009857,989861635.8009857,1262484290.862226,1262484290.862226,968937463.0244962
2025-03-21,1257170635.9392185,1257170635.9392185,978943633.4895633,978943633.4895633,1255366626.3454266,1255366626.3454266,950187120.143884
2025-03-24,1245276225.3555262,1245276225.3555262,965243084.4228412,965243084.4228412,1229628822.7023404,1229628822.7023404,935465346.4465708
2025-03-25,1273640196.474371,1273640196.474371,984356435.8867799,984356435.8867799,1256012354.7103643,1256012354.7103643,946761798.4291991
2025-03-26,1335526388.078086,1335526388.078086,1032298460.8460933,1032298460.8460933,1284858244.9718528,1284858244.9718528,982705843.2787246
2025-03-27,1345731563.1814022,1345731563.1814022,1037776248.6255544,1037776248.6255544,1300549694.687667,1300549694.687667,988515538.2373046
2025-04-08,1213288894.572703,1213288894.572703,946042522.8908465,946042522.8908465,1157160294.0100849,1157160294.0100849,910401700.3912917
2025-04-09,1234639476.9456587,1225799311.2681797,978331676.4053732,972922880.9988774,1191645082.75724,1191645082.75724,906126998.5306176
2025-04-10,1285295798.0784795,1290165151.195909,1015529513.9404569,1016902852.4535074,1254861637.5958548,1254861637.5958548,949556219.8172392
2025-04-11,1290321263.9886215,1302243916.5936503,1029578659.4603904,1035494526.8890816,1275420972.8493857,1275420972.8493857,950801562.2011379
2025-04-14,1333195370.6438785,1363717659.768633,1070993028.0235443,1089433143.235346,1335343693.7173178,1335343693.7173178,966939859.1112832
2025-04-15,1332192989.6972737,1367645866.4998877,1066292866.0223346,1090334309.3961315,1328555843.3734658,1328555843.3734658,978048746.1319361
2025-04-16,1316786569.1613069,1365850840.0599208,1062883011.1072308,1098760971.944555,1336322735.9294288,1336322735.9294288,971728177.5951059
2025-04-17,1320965944.379544,1374044403.2022245,1053536372.9289008,1093298379.0053382,1325111513.1852174,1325111513.1852174,977530384.7824767
2025-04-21,1332089317.9867141,1410449306.6283283,1059074343.7779146,1116768217.6860814,1360682849.6448472,1360682849.6448472,978699144.3182645
2025-04-22,1335850269.4794784,1429911101.9583268,1056911739.2089909,1122337181.0758693,1341973654.9534867,1333083831.5597563,992713064.159079
2025-04-23,1369451903.5671282,1434281014.416686,1097239869.9831343,1139360837.2644482,1381180616.7087815,1371103204.82231,1007305692.3371189
2025-04-24,1364187370.2182693,1444356606.5234914,1093272271.3354487,1145984293.0176013,1383194167.0895824,1375006629.5042348,1004132582.4803947
2025-04-25,1367055096.7028883,1444849106.7067037,1091632918.9368029,1142627665.8310156,1376736983.6951,1369942593.3119433,1014067965.238949
2025-04-28,1370086427.9297261,1438934353.710366,1093131461.084761,1141959396.9025714,1379247335.7465732,1370643009.663158,1020756250.0648694
2025-04-29,1368441850.6507792,1444777266.7405028,1090545759.2361403,1144812957.581257,1378806421.97268,1365823917.0545952,1024720468.8975778
2025-04-30,1371630469.7733865,1446320620.3252072,1113800017.7174816,1169047386.4374413,1398290361.6427484,1390578238.6460924,1027410876.9885223
2025-05-02,1382928243.3150551,1475141068.215321,1112280374.1707573,1179592949.2473767,1406953887.6432915,1396599697.1063037,1034840747.7095577
2025-05-05,1385963249.5305276,1478494147.0876973,1106169967.9810865,1174599540.100928,1428307528.814528,1417355892.3061624,1037303779.6193248
2025-05-06,1381099211.904486,1501774997.9308856,1101798454.7439873,1192818403.0608287,1417143886.284927,1404260696.9939797,1047361783.8984748
2025-05-07,1381114765.7575874,1530713150.8158505,1113263909.4842265,1228162920.2242773,1432008600.7677577,1419357807.1401246,1051617358.5812083
2025-05-08,1357938223.8897104,1497422485.3747237,1099502290.0573416,1206649775.8089807,1424788491.1469808,1418500289.6903307,1036665762.2032138
2025-05-09,1355732969.391353,1505310622.1140327,1100878510.4774153,1216318905.315223,1430099342.3578544,1423560754.1920335,1037432999.2749466
2025-05-14,1398701370.9403086,1517638675.7691498,1133554897.4206078,1224119746.1252613,1459675798.9472618,1455139115.882044,1059763831.247878
2025-05-15,1426127094.0146701,1530562950.8684533,1156184025.2876124,1235031300.489521,1489283727.5689802,1477737326.0566196,1068916408.3014919
2025-05-16,1449849143.8522794,1558557155.7894425,1178509232.9539208,1260881157.2168024,1513373849.0882034,1493233913.8311343,1078992650.122399
2025-05-19,1464432298.5142171,1581444745.5947669,1177113337.0567458,1265344571.039559,1503501324.7948236,1477986830.7835398,1084240688.1039333
2025-05-20,1439318998.8741693,1563430177.4268236,1153666391.591716,1247507889.9137998,1476448921.0792584,1456278324.8540654,1077182240.4894185
2025-05-21,1455601123.3761778,1601053024.8072767,1168804791.0788865,1279834860.7992086,1493663693.640382,1476138867.3527865,1084448714.6981244
2025-05-22,1456090498.9846132,1608038375.5736918,1162839235.7930455,1278718788.9829192,1487656375.44413,1453353977.5067003,1088171619.7161171
2025-05-23,1453524940.9151595,1628767992.659784,1168638116.8350942,1303682154.7066948,1496925321.7910352,1464414641.7965674,1095335340.9456537
2025-05-26,1463617750.513155,1633956186.4617107,1167495357.0916328,1298031328.7490683,1500686179.5741425,1477986214.3681822,1091416567.6946414
2025-05-27,1464994979.3997154,1629495091.5371194,1166783908.6521838,1292522765.8795521,1531740600.568367,1517221230.2936888,1093028069.5043097
2025-05-28,1472142205.6017878,1653323985.1424747,1173377935.4893045,1312532269.5325968,1525462114.1546586,1495060009.9705334,1089513487.6259022
2025-06-02,1436177555.3374133,1655538469.9352076,1142057137.078062,1311867420.653209,1476147336.3857536,1476858901.066013,1072698177.5802786
2025-06-03,1425432880.2739668,1616076205.1837597,1136052214.7591894,1311516771.952946,1476497255.923872,1461973933.209485,1069624039.7489448
2025-06-04,1416094038.9719589,1623694601.9216964,1138664502.9405057,1318626554.7254088,1465961857.7269013,1490014583.8339813,1073300683.6854069
2025-06-05,1429116107.1833537,1634769454.9125223,1145203284.357427,1326347167.1718931,1475774527.9896355,1498179459.8299396,1080040122.5918663
2025-06-10,1452793114.7558522,1650313181.162325,1159752822.527894,1337082574.875952,1490778274.7422788,1501876822.5439634,1097853011.3443441
2025-06-11,1465436648.99967,1679522197.2285118,1169425783.2213726,1355426956.09081,1524884674.8649888,1509572100.3399518,1096594472.6903934
2025-06-12,1458729956.213038,1662104472.0494528,1157780871.0296228,1344286994.7245355,1511963380.3726444,1498233520.5553255,1093848462.3379936
2025-06-13,1457979306.1425242,1668594003.185532,1163738198.9315953,1344551184.131839,1512811895.5000966,1511719742.7352774,1088032539.9261305
2025-06-16,1452944232.3905106,1657714790.4335165,1156768315.755906,1329314581.9792287,1502193735.7239656,1501098024.7325864,1080672653.9181802
2025-06-17,1445936976.8766444,1655602996.7269258,1148616885.7488925,1318345863.978472,1493237585.0527275,1512271530.310163,1086481904.0586686
2025-06-18,1440505748.5441067,1647043572.7407215,1141160733.0090566,1314255696.250307,1484232259.488374,1495813746.3539076,1079184440.8562453
2025-06-19,1406316843.8664265,1606513118.6137238,1118830590.8868558,1280910359.7162147,1452058149.5284994,1467153804.0685596,1058057138.3665984
2025-06-20,1394688938.6821117,1585343760.0015059,1114047196.1834354,1265163147.2661948,1435458351.2675085,1444644943.4833312,1048719368.7141645
2025-06-23,1373275446.8501337,1554933590.497729,1098661572.823363,1238779388.0359197,1417845594.7252185,1414134951.6452875,1030499916.2259262
2025-06-24,1391507114.9492283,1567288329.227117,1112347105.2915561,1249698264.6436577,1409150711.68091,1431470017.1065357,1042954748.6555374
2025-06-25,1383849219.1300206,1569237752.2952785,1107181439.2821765,1253437220.5856504,1389964039.9950483,1422986523.4183037,1037332766.93163
2025-06-26,1401572459.488487,1580914257.8700871,1113225222.2444694,1268187322.6970196,1402030593.1415162,1432640053.914876,1047240793.3775483
2025-06-30,1408969464.4251208,1602915483.2240167,1115019446.6894026,1290602306.5878837,1439986747.8759267,1466047364.00796,1051838136.6273596
2025-07-01,1395207768.1361678,1598326191.0788317,1103498980.7545314,1288598876.4529197,1438942432.2269793,1470410736.1832075,1049967676.5520074
2025-07-02,1406639295.8650317,1593956941.9537444,1107610641.4270082,1281139534.0576138,1419217365.6160412,1450646498.9256535,1044787992.2838889
2025-07-03,1411231732.2821894,1609833262.4210958,1107409676.7154653,1284440882.0455868,1429544629.1552932,1467821089.9804316,1044302992.2913026
2025-07-04,1408707947.7136948,1584189015.7608466,1103472550.2251976,1260888460.207512,1409615159.5544212,1438316914.4479725,1042350611.5507398
2025-07-07,1414738154.181003,1575540871.3309789,1109133716.9295905,1265198410.7189403,1404333386.593485,1431461009.5204651,1047777095.7233707
2025-07-08,1406006651.6816907,1569679156.9279656,1104212297.5039713,1257245624.3959913,1396919723.5968664,1421435490.2172496,1048302425.8895992
2025-07-09,1420440303.7408342,1577020132.3965871,1116357903.2185068,1262542637.2060213,1407626430.4779918,1430539588.3147817,1054304282.2637683
2025-07-10,1427189270.6664762,1600597896.9156795,1129606418.9768333,1272731032.1033707,1411111729.5257707,1435632093.6423516,1063634193.4632499
2025-07-11,1439353863.4499283,1610608220.8714242,1142800708.273326,1287180774.05913,1417414696.608435,1457269562.5485024,1070021262.3047806
2025-07-14,1438048572.3392274,1608843328.3466182,1138418309.6584976,1282793923.089261,1421741835.149537,1455671969.962327,1077569232.2291467
2025-07-15,1429861994.8245647,1597228709.3884761,1132807663.1379344,1265902779.6308346,1398034660.1641164,1433651504.105501,1084147053.8956428
2025-07-16,1432726943.812193,1598052655.0320883,1137385027.879004,1260312601.850322,1390375925.9935746,1427533483.7317557,1091973035.1272848
2025-07-17,1446688108.4899616,1610072447.78379,1146491187.5526168,1281824866.9865546,1410419691.8186398,1439157325.688271,1106397447.9303358
2025-07-18,1452869296.7298987,1608333444.9618094,1143809361.6460862,1278088301.8632905,1441662601.3674064,1438801320.7536168,1110177141.3913615
2025-07-21,1464648054.7767146,1649578755.411246,1159781229.6121376,1306721296.9656239,1447249892.8488479,1461597366.0645275,1123276663.5084584
2025-07-22,1459589495.0518262,1637464294.081718,1168786251.0152946,1298571093.3767066,1441872095.9133039,1427883757.1617072,1115160364.3356717
2025-07-23,1493845301.738594,1663620927.4635174,1201730796.328029,1321463516.1330914,1458993974.8425536,1445941498.9423747,1134062464.3218822
2025-07-24,1504673970.508992,1650500555.672969,1202827809.0086339,1306948590.2779112,1468877277.4189315,1446653279.0775688,1143426181.6963286
2025-07-25,1492923804.9985542,1639840520.743935,1189081459.2354505,1294379689.3022845,1451277597.4290047,1436061338.388411,1145339418.444827
2025-07-28,1507476360.5100982,1634987158.4453826,1201070102.2212572,1299719180.7609224,1452843112.190165,1430148450.5290596,1156159692.6603534
2025-07-29,1509893983.0482142,1629423588.915016,1199649794.5400362,1308408032.2286448,1467143729.7512126,1435512944.9658864,1156636315.245547
2025-07-30,1516993658.7900486,1625660257.9719586,1204209837.6938543,1296523690.0647783,1459185024.0956817,1429726965.7446513,1146308899.4755595
2025-07-31,1518025823.6590374,1604675925.7368217,1197668004.9390645,1297759289.0187588,1434819855.8214607,1403844942.0775597,1136356168.8114314
2025-08-01,1516625864.0836,1622909356.384431,1199706045.2865314,1309961305.837316,1445444227.9320736,1417736259.8098965,1144468687.030439
2025-08-04,1529018367.086483,1602547225.7397523,1187212655.0523193,1295207950.6604788,1455614160.450242,1415889169.6802614,1133366324.0084636
2025-08-05,1523463292.3475816,1593377210.4779012,1197437105.971893,1316994560.1556323,1460781293.2015545,1423945055.4900897,1141039880.9073696
2025-08-06,1515881592.718621,1592062174.2423737,1177296373.3007226,1287092983.8972747,1454452512.8623958,1416384284.871585,1139303681.7593446
2025-08-07,1515962736.5543783,1595965661.7003136,1180600011.8928902,1299634319.769694,1457447010.5277004,1420375333.2592647,1137243803.3133018
2025-08-08,1510461334.6310291,1571651204.0390942,1171186187.3210497,1278166392.0831168,1434618633.189355,1411994211.3539925,1143803165.0289948
2025-08-11,1510550148.1847672,1574647228.7596147,1182022487.3299904,1289487565.5532615,1445051091.816896,1410310139.4548745,1154817009.2507336
2025-08-12,1535651143.936256,1590144661.6521945,1194351908.9263332,1311847756.5668428,1465406095.6031706,1415439449.732697,1183022998.578065
2025-08-13,1561925708.0692272,1593194981.3958025,1199147644.6771886,1312423140.7629077,1471225944.900383,1418082355.4202664,1198390499.8717442
2025-08-14,1566517730.1889133,1599090859.5925097,1208129146.7358851,1310558502.3972785,1470851736.952843,1412018596.6818073,1204211685.9643583
2025-08-15,1543950165.5573595,1590098600.3329384,1203126156.0605664,1292535508.9634233,1455896904.4305484,1395388616.658142,1199220085.6126554
2025-08-19,1560981434.3767095,1613173956.737115,1214545519.0392585,1304630688.1198752,1477948999.745786,1411677358.37315,1193841345.2485273
2025-08-20,1573555207.0260515,1617680869.7949152,1226107294.0491548,1330950229.4918303,1492607913.9950943,1443991111.4582293,1206120845.2136834
2025-08-21,1605237643.3550358,1620580713.4983613,1244582753.4235523,1339825728.0967352,1502076179.4140406,1476190319.1915607,1198057034.5757103
2025-08-22,1605094830.6251554,1621463074.4589806,1240682530.5901008,1321801493.531852,1495121957.3231218,1463915297.6170259,1193219118.8746696
2025-08-25,1602736109.8190765,1610426720.338284,1234851560.0086699,1316493672.680924,1491373693.4670596,1452483311.937777,1203552169.0071514
2025-08-26,1582859602.5826817,1598302927.9777803,1227800746.870926,1318240985.7266598,1482657610.4097128,1441758361.4190736,1200340878.9308946
2025-08-27,1556537410.533683,1585552430.5468805,1213754997.6126134,1306510270.386722,1458793884.3000994,1420802249.494193,1204959425.1764076
2025-08-28,1567360464.2792456,1593317563.7866075,1214025897.1515071,1303780393.622273,1460536103.046435,1418299628.826532,1207375380.5048094
2025-08-29,1547969063.7852786,1568685518.8834682,1190869004.83463,1284750420.7855306,1437707657.8170617,1394140754.5246892,1188913502.1566265
2025-09-01,1533609875.1656988,1555934224.0941796,1189776890.005461,1267353614.0612526,1428171135.0494864,1381684375.9609585,1174576496.1085832
